"","Data","Trait","Fold","k","Env","Top_percentage_to_select","Line","Observed","Predicted","Line.1","Observed.1","Predicted.1","Line.2","Observed.2","Predicted.2"
"178","Rice_Kim_2020","y.pheno",4,1,2,0.2,"B1153",2232.60750063012,0,"B1153",2530.5,0,"B1153",2530.5,0
"179","Rice_Kim_2020","y.pheno",4,1,2,0.2,"A1258",2550.60933993521,2550.60933993521,"A1258",2903.5,2550.60933993521,"A1258",2903.5,1
"180","Rice_Kim_2020","y.pheno",4,1,2,0.2,"A1309",2426.20652334315,2426.20652334315,"A1309",2317.33333333333,2426.20652334315,"A1309",2317.33333333333,0
"181","Rice_Kim_2020","y.pheno",4,1,2,0.2,"A1257",2384.43746414475,0,"A1257",2358.33333333333,0,"A1257",2358.33333333333,0
"182","Rice_Kim_2020","y.pheno",4,1,2,0.2,"M1345",2210.41929468436,0,"M1345",2630.66666666667,0,"M1345",2630.66666666667,0
"183","Rice_Kim_2020","y.pheno",4,1,2,0.2,"A1321",2332.31970433894,0,"A1321",2197.16666666667,0,"A1321",2197.16666666667,0
"184","Rice_Kim_2020","y.pheno",4,1,2,0.2,"A1312",2401.98675667816,0,"A1312",2289.5,0,"A1312",2289.5,0
"185","Rice_Kim_2020","y.pheno",4,1,2,0.2,"B1060",2255.12419353876,0,"B1060",2060.83333333333,0,"B1060",2060.83333333333,0
"186","Rice_Kim_2020","y.pheno",4,1,2,0.2,"M1358",2305.77508677807,0,"M1358",1745.5,0,"M1358",1745.5,0
"187","Rice_Kim_2020","y.pheno",4,1,2,0.2,"M1364",2276.25550699535,0,"M1364",2165.16666666667,0,"M1364",2165.16666666667,1
"188","Rice_Kim_2020","y.pheno",4,1,2,0.2,"A1318",2304.07421540841,0,"A1318",2178.66666666667,0,"A1318",2178.66666666667,0
"189","Rice_Kim_2020","y.pheno",4,1,2,0.2,"B1058",2223.43218591859,0,"B1058",3039,0,"B1058",3039,0
"190","Rice_Kim_2020","y.pheno",5,1,2,0.2,"B1159",2200.65341288114,0,"B1159",1833.33333333333,0,"B1159",1833.33333333333,0
"191","Rice_Kim_2020","y.pheno",5,1,2,0.2,"B1107",1962.23209944022,0,"B1107",2336.16666666667,0,"B1107",2336.16666666667,1
"192","Rice_Kim_2020","y.pheno",5,1,2,0.2,"B1216",2308.8966713156,0,"B1216",2369.5,0,"B1216",2369.5,0
"193","Rice_Kim_2020","y.pheno",5,1,2,0.2,"B1208",2169.31382010608,0,"B1208",2684.5,0,"B1208",2684.5,0
"194","Rice_Kim_2020","y.pheno",5,1,2,0.2,"B1011",2460.37986251465,0,"B1011",2145.33333333333,0,"B1011",2145.33333333333,0
"195","Rice_Kim_2020","y.pheno",5,1,2,0.2,"M1347",2226.50376580769,0,"M1347",1907.83333333333,0,"M1347",1907.83333333333,0
"196","Rice_Kim_2020","y.pheno",5,1,2,0.2,"M1361",1889.0879545748,0,"M1361",1967.33333333333,0,"M1361",1967.33333333333,0
"197","Rice_Kim_2020","y.pheno",5,1,2,0.2,"B1203",2118.89160457711,0,"B1203",2176.83333333333,0,"B1203",2176.83333333333,0
"198","Rice_Kim_2020","y.pheno",5,1,2,0.2,"A1277",2597.90223419036,2597.90223419036,"A1277",2349.16666666667,2597.90223419036,"A1277",2349.16666666667,0
"199","Rice_Kim_2020","y.pheno",5,1,2,0.2,"A1259",2429.39933669284,0,"A1259",2420.5,0,"A1259",2420.5,0
"200","Rice_Kim_2020","y.pheno",5,1,2,0.2,"B1008",2230.53783238671,0,"B1008",2194.16666666667,0,"B1008",2194.16666666667,1
"201","Rice_Kim_2020","y.pheno",5,1,2,0.2,"B1110",2233.86368231555,0,"B1110",1879.83333333333,0,"B1110",1879.83333333333,0
"202","Rice_Kim_2020","y.pheno",5,1,2,0.2,"B1058",2288.79296034997,0,"B1058",3039,0,"B1058",3039,0
"203","Rice_Kim_2020","y.pheno",5,1,2,0.2,"B1103",2215.52820855069,0,"B1103",2509.16666666667,0,"B1103",2509.16666666667,0
"204","Rice_Kim_2020","y.pheno",5,1,2,0.2,"B1209",2358.93188966705,0,"B1209",1810.33333333333,0,"B1209",1810.33333333333,1
"205","Rice_Kim_2020","y.pheno",5,1,2,0.2,"A1274",2561.58787796182,2561.58787796182,"A1274",2579.16666666667,2561.58787796182,"A1274",2579.16666666667,0
"206","Rice_Kim_2020","y.pheno",5,1,2,0.2,"A1311",2531.18694060074,2531.18694060074,"A1311",2427.16666666667,2531.18694060074,"A1311",2427.16666666667,0
"207","Rice_Kim_2020","y.pheno",5,1,2,0.2,"A1312",2350.1308293383,0,"A1312",2289.5,0,"A1312",2289.5,0
"208","Rice_Kim_2020","y.pheno",5,1,2,0.2,"B1206",2233.59020028982,0,"B1206",2720,0,"B1206",2720,0
"209","Rice_Kim_2020","y.pheno",5,1,2,0.2,"M1351",1876.22015449908,0,"M1351",1964.5,0,"M1351",1964.5,1
"210","Rice_Kim_2020","y.pheno",5,1,2,0.2,"B1207",2461.14548955511,2461.14548955511,"B1207",2741.66666666667,2461.14548955511,"B1207",2741.66666666667,0
"211","Rice_Kim_2020","y.pheno",1,1,3,0.2,"B1161",3979.07907522589,0,"B1161",3630.33333333333,0,"B1161",3630.33333333333,1
"212","Rice_Kim_2020","y.pheno",1,1,3,0.2,"B1009",3921.33232048971,0,"B1009",4101.33333333333,0,"B1009",4101.33333333333,1
"213","Rice_Kim_2020","y.pheno",1,1,3,0.2,"A1257",4017.21450081009,4017.21450081009,"A1257",3934,4017.21450081009,"A1257",3934,0
"214","Rice_Kim_2020","y.pheno",1,1,3,0.2,"A1320",3926.85971576546,0,"A1320",3589,0,"A1320",3589,1
"215","Rice_Kim_2020","y.pheno",1,1,3,0.2,"M1353",3901.92888014223,0,"M1353",3931.33333333333,0,"M1353",3931.33333333333,0
"216","Rice_Kim_2020","y.pheno",1,1,3,0.2,"B1019",3919.52604506982,0,"B1019",4326.66666666667,0,"B1019",4326.66666666667,0
"217","Rice_Kim_2020","y.pheno",1,1,3,0.2,"A1272",3989.59412267211,3989.59412267211,"A1272",3930,3989.59412267211,"A1272",3930,1
"218","Rice_Kim_2020","y.pheno",1,1,3,0.2,"B1219",3974.73862358532,0,"B1219",3796.66666666667,0,"B1219",3796.66666666667,0
"219","Rice_Kim_2020","y.pheno",1,1,3,0.2,"B1111",3980.11015234527,0,"B1111",4301.66666666667,0,"B1111",4301.66666666667,0
"220","Rice_Kim_2020","y.pheno",1,1,3,0.2,"B1075",3966.37990573939,0,"B1075",3983,0,"B1075",3983,0
"221","Rice_Kim_2020","y.pheno",1,1,3,0.2,"M1364",3955.75474292782,0,"M1364",4002,0,"M1364",4002,0
"222","Rice_Kim_2020","y.pheno",1,1,3,0.2,"M1347",3962.39332785953,0,"M1347",3707.33333333333,0,"M1347",3707.33333333333,0
"223","Rice_Kim_2020","y.pheno",1,1,3,0.2,"A1302",3992.3347468534,3992.3347468534,"A1302",4070,3992.3347468534,"A1302",4070,0
"224","Rice_Kim_2020","y.pheno",1,1,3,0.2,"B1104",3937.34180369643,0,"B1104",4274.66666666667,0,"B1104",4274.66666666667,0
"225","Rice_Kim_2020","y.pheno",1,1,3,0.2,"B1207",3959.79502509877,0,"B1207",4118,0,"B1207",4118,0
"226","Rice_Kim_2020","y.pheno",1,1,3,0.2,"A1263",3976.1373026046,0,"A1263",3767.33333333333,0,"A1263",3767.33333333333,0
"227","Rice_Kim_2020","y.pheno",1,1,3,0.2,"B1206",3958.95393653518,0,"B1206",3897,0,"B1206",3897,0
"228","Rice_Kim_2020","y.pheno",1,1,3,0.2,"B1216",3982.03911446738,3982.03911446738,"B1216",4065.33333333333,3982.03911446738,"B1216",4065.33333333333,0
"229","Rice_Kim_2020","y.pheno",1,1,3,0.2,"M1363",3981.12957364255,0,"M1363",3863,0,"M1363",3863,0
"230","Rice_Kim_2020","y.pheno",1,1,3,0.2,"B1007",3976.14707998822,0,"B1007",4384.33333333333,0,"B1007",4384.33333333333,0
"231","Rice_Kim_2020","y.pheno",1,1,3,0.2,"M1354",3901.96622726297,0,"M1354",4309,0,"M1354",4309,0
"232","Rice_Kim_2020","y.pheno",2,1,3,0.2,"M1347",3950.30894230362,0,"M1347",3707.33333333333,0,"M1347",3707.33333333333,0
"233","Rice_Kim_2020","y.pheno",2,1,3,0.2,"B1216",3962.67317521696,0,"B1216",4065.33333333333,0,"B1216",4065.33333333333,0
"234","Rice_Kim_2020","y.pheno",2,1,3,0.2,"B1202",3976.5994080722,0,"B1202",3670.66666666667,0,"B1202",3670.66666666667,0
"235","Rice_Kim_2020","y.pheno",2,1,3,0.2,"A1262",3939.95030423775,0,"A1262",4033.33333333333,0,"A1262",4033.33333333333,0
"236","Rice_Kim_2020","y.pheno",2,1,3,0.2,"A1318",3946.99895161054,0,"A1318",3822.33333333333,0,"A1318",3822.33333333333,0
"237","Rice_Kim_2020","y.pheno",2,1,3,0.2,"A1264",4005.31151676656,4005.31151676656,"A1264",4060.33333333333,4005.31151676656,"A1264",4060.33333333333,1
"238","Rice_Kim_2020","y.pheno",2,1,3,0.2,"A1275",3955.04742434938,0,"A1275",4228.66666666667,0,"A1275",4228.66666666667,0
"239","Rice_Kim_2020","y.pheno",2,1,3,0.2,"M1360",3945.40137537885,0,"M1360",4118.66666666667,0,"M1360",4118.66666666667,0
"240","Rice_Kim_2020","y.pheno",2,1,3,0.2,"B1218",3987.02589821769,0,"B1218",4145,0,"B1218",4145,0
"241","Rice_Kim_2020","y.pheno",2,1,3,0.2,"B1209",3971.54380562038,0,"B1209",3945.66666666667,0,"B1209",3945.66666666667,0
"242","Rice_Kim_2020","y.pheno",2,1,3,0.2,"B1011",3999.02905940627,3999.02905940627,"B1011",3950,3999.02905940627,"B1011",3950,0
"243","Rice_Kim_2020","y.pheno",2,1,3,0.2,"B1062",3982.47978423353,0,"B1062",4430.33333333333,0,"B1062",4430.33333333333,0
"244","Rice_Kim_2020","y.pheno",2,1,3,0.2,"B1208",3972.35413742126,0,"B1208",3703.33333333333,0,"B1208",3703.33333333333,0
"245","Rice_Kim_2020","y.pheno",2,1,3,0.2,"B1158",3980.95166458437,0,"B1158",4795.33333333333,0,"B1158",4795.33333333333,0
"246","Rice_Kim_2020","y.pheno",2,1,3,0.2,"A1259",3992.60105105599,3992.60105105599,"A1259",3870.66666666667,3992.60105105599,"A1259",3870.66666666667,1
"247","Rice_Kim_2020","y.pheno",2,1,3,0.2,"B1217",3949.68352783397,0,"B1217",3848.66666666667,0,"B1217",3848.66666666667,0
"248","Rice_Kim_2020","y.pheno",2,1,3,0.2,"M1363",3960.34570586865,0,"M1363",3863,0,"M1363",3863,0
"249","Rice_Kim_2020","y.pheno",2,1,3,0.2,"B1105",3990.98694925182,3990.98694925182,"B1105",3701.33333333333,3990.98694925182,"B1105",3701.33333333333,0
"250","Rice_Kim_2020","y.pheno",2,1,3,0.2,"B1155",3977.53784632071,0,"B1155",4088.33333333333,0,"B1155",4088.33333333333,1
"251","Rice_Kim_2020","y.pheno",2,1,3,0.2,"M1463",3987.18425307088,0,"M1463",3546.66666666667,0,"M1463",3546.66666666667,0
"252","Rice_Kim_2020","y.pheno",2,1,3,0.2,"A1319",3946.91169306898,0,"A1319",4202.33333333333,0,"A1319",4202.33333333333,1
"253","Rice_Kim_2020","y.pheno",3,1,3,0.2,"A1261",4002.22446014218,0,"A1261",3898,0,"A1261",3898,0
"254","Rice_Kim_2020","y.pheno",3,1,3,0.2,"B1110",3990.35196365055,0,"B1110",4210,0,"B1110",4210,0
"255","Rice_Kim_2020","y.pheno",3,1,3,0.2,"A1269",3985.94672282464,0,"A1269",3808.66666666667,0,"A1269",3808.66666666667,0
"256","Rice_Kim_2020","y.pheno",3,1,3,0.2,"M1464",3989.41121084858,0,"M1464",3947.66666666667,0,"M1464",3947.66666666667,1
"257","Rice_Kim_2020","y.pheno",3,1,3,0.2,"B1005",3981.38092296853,0,"B1005",4156.66666666667,0,"B1005",4156.66666666667,1
"258","Rice_Kim_2020","y.pheno",3,1,3,0.2,"M1469",3960.08043760949,0,"M1469",3358,0,"M1469",3358,0
"259","Rice_Kim_2020","y.pheno",3,1,3,0.2,"M1362",4004.37264272008,4004.37264272008,"M1362",3881.33333333333,4004.37264272008,"M1362",3881.33333333333,1
"260","Rice_Kim_2020","y.pheno",3,1,3,0.2,"A1264",4008.50496160711,4008.50496160711,"A1264",4060.33333333333,4008.50496160711,"A1264",4060.33333333333,0
"261","Rice_Kim_2020","y.pheno",3,1,3,0.2,"A1279",3991.65875858991,0,"A1279",4131.66666666667,0,"A1279",4131.66666666667,0
"262","Rice_Kim_2020","y.pheno",3,1,3,0.2,"B1207",3984.85334146954,0,"B1207",4118,0,"B1207",4118,0
"263","Rice_Kim_2020","y.pheno",3,1,3,0.2,"B1105",3962.25531124567,0,"B1105",3701.33333333333,0,"B1105",3701.33333333333,0
"264","Rice_Kim_2020","y.pheno",3,1,3,0.2,"B1010",3988.15212054463,0,"B1010",3925.33333333333,0,"B1010",3925.33333333333,1
"265","Rice_Kim_2020","y.pheno",3,1,3,0.2,"B1060",3965.74671583284,0,"B1060",4002,0,"B1060",4002,0
"266","Rice_Kim_2020","y.pheno",3,1,3,0.2,"M1367",3959.18374793124,0,"M1367",3641.33333333333,0,"M1367",3641.33333333333,0
"267","Rice_Kim_2020","y.pheno",3,1,3,0.2,"B1007",3928.83031549509,0,"B1007",4384.33333333333,0,"B1007",4384.33333333333,0
"268","Rice_Kim_2020","y.pheno",3,1,3,0.2,"B1159",4015.29274016864,4015.29274016864,"B1159",4088,4015.29274016864,"B1159",4088,0
"269","Rice_Kim_2020","y.pheno",3,1,3,0.2,"A1314",4002.76120952951,4002.76120952951,"A1314",3983,4002.76120952951,"A1314",3983,0
"270","Rice_Kim_2020","y.pheno",3,1,3,0.2,"M1471",3990.86740006348,0,"M1471",3871.66666666667,0,"M1471",3871.66666666667,0
"271","Rice_Kim_2020","y.pheno",3,1,3,0.2,"M1360",3903.28236391945,0,"M1360",4118.66666666667,0,"M1360",4118.66666666667,0
"272","Rice_Kim_2020","y.pheno",3,1,3,0.2,"A1265",3957.72033657298,0,"A1265",3804,0,"A1265",3804,0
"273","Rice_Kim_2020","y.pheno",3,1,3,0.2,"M1354",3888.0981973769,0,"M1354",4309,0,"M1354",4309,0
"274","Rice_Kim_2020","y.pheno",4,1,3,0.2,"B1208",3980.32064113295,0,"B1208",3703.33333333333,0,"B1208",3703.33333333333,0
"275","Rice_Kim_2020","y.pheno",4,1,3,0.2,"B1075",3988.58884899517,0,"B1075",3983,0,"B1075",3983,0
"276","Rice_Kim_2020","y.pheno",4,1,3,0.2,"A1259",3991.9452373939,0,"A1259",3870.66666666667,0,"A1259",3870.66666666667,1
"277","Rice_Kim_2020","y.pheno",4,1,3,0.2,"B1203",3962.62056604889,0,"B1203",4359,0,"B1203",4359,0
"278","Rice_Kim_2020","y.pheno",4,1,3,0.2,"B1053",4007.52899744388,4007.52899744388,"B1053",3926,4007.52899744388,"B1053",3926,0
"279","Rice_Kim_2020","y.pheno",4,1,3,0.2,"B1110",3986.42141188372,0,"B1110",4210,0,"B1110",4210,0
"280","Rice_Kim_2020","y.pheno",4,1,3,0.2,"M1469",3981.76043413404,0,"M1469",3358,0,"M1469",3358,1
"281","Rice_Kim_2020","y.pheno",4,1,3,0.2,"B1106",3980.6397609373,0,"B1106",4031,0,"B1106",4031,0
"282","Rice_Kim_2020","y.pheno",4,1,3,0.2,"A1316",3995.4236136152,0,"A1316",4252.66666666667,0,"A1316",4252.66666666667,0
"283","Rice_Kim_2020","y.pheno",4,1,3,0.2,"B1153",3973.24796931457,0,"B1153",4168,0,"B1153",4168,0
"284","Rice_Kim_2020","y.pheno",4,1,3,0.2,"A1258",3990.52060698965,0,"A1258",3730.33333333333,0,"A1258",3730.33333333333,1
"285","Rice_Kim_2020","y.pheno",4,1,3,0.2,"A1309",4062.32562425921,4062.32562425921,"A1309",4027.66666666667,4062.32562425921,"A1309",4027.66666666667,0
"286","Rice_Kim_2020","y.pheno",4,1,3,0.2,"A1257",3998.23608403654,0,"A1257",3934,0,"A1257",3934,0
"287","Rice_Kim_2020","y.pheno",4,1,3,0.2,"M1345",3937.71543598156,0,"M1345",3683.33333333333,0,"M1345",3683.33333333333,0
"288","Rice_Kim_2020","y.pheno",4,1,3,0.2,"A1321",3957.9318148525,0,"A1321",3728.66666666667,0,"A1321",3728.66666666667,0
"289","Rice_Kim_2020","y.pheno",4,1,3,0.2,"A1312",4056.62556179671,4056.62556179671,"A1312",4216.66666666667,4056.62556179671,"A1312",4216.66666666667,0
"290","Rice_Kim_2020","y.pheno",4,1,3,0.2,"B1060",3967.78923431279,0,"B1060",4002,0,"B1060",4002,0
"291","Rice_Kim_2020","y.pheno",4,1,3,0.2,"M1358",3941.16475799719,0,"M1358",4036.66666666667,0,"M1358",4036.66666666667,0
"292","Rice_Kim_2020","y.pheno",4,1,3,0.2,"M1364",3987.53594343459,0,"M1364",4002,0,"M1364",4002,1
"293","Rice_Kim_2020","y.pheno",4,1,3,0.2,"A1318",3972.99567694809,0,"A1318",3822.33333333333,0,"A1318",3822.33333333333,0
"294","Rice_Kim_2020","y.pheno",4,1,3,0.2,"B1058",4018.4604075394,4018.4604075394,"B1058",3918.66666666667,4018.4604075394,"B1058",3918.66666666667,0
"295","Rice_Kim_2020","y.pheno",5,1,3,0.2,"B1159",4019.05543529153,4019.05543529153,"B1159",4088,4019.05543529153,"B1159",4088,0
"296","Rice_Kim_2020","y.pheno",5,1,3,0.2,"B1107",3932.89468587638,0,"B1107",3727.66666666667,0,"B1107",3727.66666666667,1
"297","Rice_Kim_2020","y.pheno",5,1,3,0.2,"B1216",3952.24444109478,0,"B1216",4065.33333333333,0,"B1216",4065.33333333333,0
"298","Rice_Kim_2020","y.pheno",5,1,3,0.2,"B1208",3970.08754401497,0,"B1208",3703.33333333333,0,"B1208",3703.33333333333,0
"299","Rice_Kim_2020","y.pheno",5,1,3,0.2,"B1011",3951.37410797332,0,"B1011",3950,0,"B1011",3950,0
"300","Rice_Kim_2020","y.pheno",5,1,3,0.2,"M1347",3953.09590300701,0,"M1347",3707.33333333333,0,"M1347",3707.33333333333,0
"301","Rice_Kim_2020","y.pheno",5,1,3,0.2,"M1361",3989.25935983141,0,"M1361",3893.33333333333,0,"M1361",3893.33333333333,0
"302","Rice_Kim_2020","y.pheno",5,1,3,0.2,"B1203",3923.56440618973,0,"B1203",4359,0,"B1203",4359,0
"303","Rice_Kim_2020","y.pheno",5,1,3,0.2,"A1277",3986.4742918305,0,"A1277",4157.33333333333,0,"A1277",4157.33333333333,0
"304","Rice_Kim_2020","y.pheno",5,1,3,0.2,"A1259",3986.21217601607,0,"A1259",3870.66666666667,0,"A1259",3870.66666666667,0
"305","Rice_Kim_2020","y.pheno",5,1,3,0.2,"B1008",3986.17884961444,0,"B1008",3633.66666666667,0,"B1008",3633.66666666667,1
"306","Rice_Kim_2020","y.pheno",5,1,3,0.2,"B1110",3973.2592590535,0,"B1110",4210,0,"B1110",4210,0
"307","Rice_Kim_2020","y.pheno",5,1,3,0.2,"B1058",4011.30975687113,4011.30975687113,"B1058",3918.66666666667,4011.30975687113,"B1058",3918.66666666667,0
"308","Rice_Kim_2020","y.pheno",5,1,3,0.2,"B1103",3967.35649515219,0,"B1103",4300,0,"B1103",4300,0
"309","Rice_Kim_2020","y.pheno",5,1,3,0.2,"B1209",3975.58378054923,0,"B1209",3945.66666666667,0,"B1209",3945.66666666667,1
"310","Rice_Kim_2020","y.pheno",5,1,3,0.2,"A1274",3987.48466836034,0,"A1274",4307,0,"A1274",4307,0
"311","Rice_Kim_2020","y.pheno",5,1,3,0.2,"A1311",4015.000741479,4015.000741479,"A1311",4062,4015.000741479,"A1311",4062,0
"312","Rice_Kim_2020","y.pheno",5,1,3,0.2,"A1312",4039.16716752975,4039.16716752975,"A1312",4216.66666666667,4039.16716752975,"A1312",4216.66666666667,0
"313","Rice_Kim_2020","y.pheno",5,1,3,0.2,"B1206",3951.03170177396,0,"B1206",3897,0,"B1206",3897,0
"314","Rice_Kim_2020","y.pheno",5,1,3,0.2,"M1351",3986.1471388386,0,"M1351",3651,0,"M1351",3651,1
"315","Rice_Kim_2020","y.pheno",5,1,3,0.2,"B1207",3948.12407257512,0,"B1207",4118,0,"B1207",4118,0
"316","Rice_Kim_2020","y.pheno",1,1,4,0.2,"B1161",2557.79417883637,2557.79417883637,"B1161",2555.33333333333,2557.79417883637,"B1161",2555.33333333333,1
"317","Rice_Kim_2020","y.pheno",1,1,4,0.2,"B1009",2461.17480421844,0,"B1009",2047,0,"B1009",2047,1
"318","Rice_Kim_2020","y.pheno",1,1,4,0.2,"A1257",2503.64862814212,0,"A1257",2482.33333333333,0,"A1257",2482.33333333333,0
"319","Rice_Kim_2020","y.pheno",1,1,4,0.2,"A1320",2511.0663921259,0,"A1320",2103,0,"A1320",2103,1
"320","Rice_Kim_2020","y.pheno",1,1,4,0.2,"M1353",2583.80214005927,2583.80214005927,"M1353",2736.33333333333,2583.80214005927,"M1353",2736.33333333333,0
"321","Rice_Kim_2020","y.pheno",1,1,4,0.2,"B1019",2461.59033898318,0,"B1019",3098.33333333333,0,"B1019",3098.33333333333,0
"322","Rice_Kim_2020","y.pheno",1,1,4,0.2,"A1272",2512.70515548237,0,"A1272",1794.33333333333,0,"A1272",1794.33333333333,1
"323","Rice_Kim_2020","y.pheno",1,1,4,0.2,"B1219",2496.38455923534,0,"B1219",2545.66666666667,0,"B1219",2545.66666666667,0
"324","Rice_Kim_2020","y.pheno",1,1,4,0.2,"B1111",2570.80763321358,2570.80763321358,"B1111",2760,2570.80763321358,"B1111",2760,0
"325","Rice_Kim_2020","y.pheno",1,1,4,0.2,"B1075",2466.49607793836,0,"B1075",1960.33333333333,0,"B1075",1960.33333333333,0
"326","Rice_Kim_2020","y.pheno",1,1,4,0.2,"M1364",2449.00439983493,0,"M1364",1921,0,"M1364",1921,0
"327","Rice_Kim_2020","y.pheno",1,1,4,0.2,"M1347",2457.21737484677,0,"M1347",2145,0,"M1347",2145,0
"328","Rice_Kim_2020","y.pheno",1,1,4,0.2,"A1302",2490.37761623381,0,"A1302",2472.33333333333,0,"A1302",2472.33333333333,0
"329","Rice_Kim_2020","y.pheno",1,1,4,0.2,"B1104",2481.86776790408,0,"B1104",2829.33333333333,0,"B1104",2829.33333333333,0
"330","Rice_Kim_2020","y.pheno",1,1,4,0.2,"B1207",2505.82156871764,0,"B1207",2853.66666666667,0,"B1207",2853.66666666667,0
"331","Rice_Kim_2020","y.pheno",1,1,4,0.2,"A1263",2499.70654452972,0,"A1263",2742,0,"A1263",2742,0
"332","Rice_Kim_2020","y.pheno",1,1,4,0.2,"B1206",2517.43048943152,0,"B1206",2426,0,"B1206",2426,0
"333","Rice_Kim_2020","y.pheno",1,1,4,0.2,"B1216",2550.31347882136,0,"B1216",2407.33333333333,0,"B1216",2407.33333333333,0
"334","Rice_Kim_2020","y.pheno",1,1,4,0.2,"M1363",2519.81992937558,0,"M1363",2608.33333333333,0,"M1363",2608.33333333333,0
"335","Rice_Kim_2020","y.pheno",1,1,4,0.2,"B1007",2541.82423450112,0,"B1007",2035.33333333333,0,"B1007",2035.33333333333,0
"336","Rice_Kim_2020","y.pheno",1,1,4,0.2,"M1354",2582.19474529523,2582.19474529523,"M1354",2592,2582.19474529523,"M1354",2592,0
"337","Rice_Kim_2020","y.pheno",2,1,4,0.2,"M1347",2468.27033770297,0,"M1347",2145,0,"M1347",2145,0
"338","Rice_Kim_2020","y.pheno",2,1,4,0.2,"B1216",2546.94136038994,2546.94136038994,"B1216",2407.33333333333,2546.94136038994,"B1216",2407.33333333333,0
"339","Rice_Kim_2020","y.pheno",2,1,4,0.2,"B1202",2489.21648668706,0,"B1202",2488.33333333333,0,"B1202",2488.33333333333,0
"340","Rice_Kim_2020","y.pheno",2,1,4,0.2,"A1262",2509.58538606291,0,"A1262",3090,0,"A1262",3090,0
"341","Rice_Kim_2020","y.pheno",2,1,4,0.2,"A1318",2496.42728133725,0,"A1318",2373.33333333333,0,"A1318",2373.33333333333,0
"342","Rice_Kim_2020","y.pheno",2,1,4,0.2,"A1264",2533.24748692477,0,"A1264",2748,0,"A1264",2748,1
"343","Rice_Kim_2020","y.pheno",2,1,4,0.2,"A1275",2533.11717483139,0,"A1275",2323.66666666667,0,"A1275",2323.66666666667,0
"344","Rice_Kim_2020","y.pheno",2,1,4,0.2,"M1360",2532.39610490332,0,"M1360",2438.66666666667,0,"M1360",2438.66666666667,0
"345","Rice_Kim_2020","y.pheno",2,1,4,0.2,"B1218",2502.62128641032,0,"B1218",2659.33333333333,0,"B1218",2659.33333333333,0
"346","Rice_Kim_2020","y.pheno",2,1,4,0.2,"B1209",2501.93521438209,0,"B1209",2646.66666666667,0,"B1209",2646.66666666667,0
"347","Rice_Kim_2020","y.pheno",2,1,4,0.2,"B1011",2558.19171835586,2558.19171835586,"B1011",1798.66666666667,2558.19171835586,"B1011",1798.66666666667,0
"348","Rice_Kim_2020","y.pheno",2,1,4,0.2,"B1062",2476.39406522407,0,"B1062",2534,0,"B1062",2534,0
"349","Rice_Kim_2020","y.pheno",2,1,4,0.2,"B1208",2525.40151450971,0,"B1208",2516.66666666667,0,"B1208",2516.66666666667,0
"350","Rice_Kim_2020","y.pheno",2,1,4,0.2,"B1158",2451.33176999248,0,"B1158",2963.33333333333,0,"B1158",2963.33333333333,0
"351","Rice_Kim_2020","y.pheno",2,1,4,0.2,"A1259",2506.4653312164,0,"A1259",2252.33333333333,0,"A1259",2252.33333333333,1
"352","Rice_Kim_2020","y.pheno",2,1,4,0.2,"B1217",2542.53510272823,0,"B1217",2145.33333333333,0,"B1217",2145.33333333333,0
"353","Rice_Kim_2020","y.pheno",2,1,4,0.2,"M1363",2546.66992168861,2546.66992168861,"M1363",2608.33333333333,2546.66992168861,"M1363",2608.33333333333,0
"354","Rice_Kim_2020","y.pheno",2,1,4,0.2,"B1105",2549.21334699955,2549.21334699955,"B1105",2783.33333333333,2549.21334699955,"B1105",2783.33333333333,0
"355","Rice_Kim_2020","y.pheno",2,1,4,0.2,"B1155",2533.48777911637,0,"B1155",2084,0,"B1155",2084,1
"356","Rice_Kim_2020","y.pheno",2,1,4,0.2,"M1463",2513.34676404343,0,"M1463",1976,0,"M1463",1976,0
"357","Rice_Kim_2020","y.pheno",2,1,4,0.2,"A1319",2487.08367989529,0,"A1319",2644,0,"A1319",2644,1
"358","Rice_Kim_2020","y.pheno",3,1,4,0.2,"A1261",2604.55486125147,2604.55486125147,"A1261",2189.66666666667,2604.55486125147,"A1261",2189.66666666667,0
"359","Rice_Kim_2020","y.pheno",3,1,4,0.2,"B1110",2564.71221519288,2564.71221519288,"B1110",3138,2564.71221519288,"B1110",3138,0
"360","Rice_Kim_2020","y.pheno",3,1,4,0.2,"A1269",2616.58181121543,2616.58181121543,"A1269",2883.33333333333,2616.58181121543,"A1269",2883.33333333333,0
"361","Rice_Kim_2020","y.pheno",3,1,4,0.2,"M1464",2564.63686157469,0,"M1464",2101.66666666667,0,"M1464",2101.66666666667,1
"362","Rice_Kim_2020","y.pheno",3,1,4,0.2,"B1005",2449.18070020968,0,"B1005",2851,0,"B1005",2851,1
"363","Rice_Kim_2020","y.pheno",3,1,4,0.2,"M1469",2435.76830699836,0,"M1469",2731.66666666667,0,"M1469",2731.66666666667,0
"364","Rice_Kim_2020","y.pheno",3,1,4,0.2,"M1362",2460.03486319802,0,"M1362",2219,0,"M1362",2219,1
"365","Rice_Kim_2020","y.pheno",3,1,4,0.2,"A1264",2511.18684188415,0,"A1264",2748,0,"A1264",2748,0
"366","Rice_Kim_2020","y.pheno",3,1,4,0.2,"A1279",2525.74518148655,0,"A1279",2338.66666666667,0,"A1279",2338.66666666667,0
