"","Data","Env","Trait","Top_percentage_to_select","K_Value","Line","Observed","Predicted"
"669","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1206",615,0
"670","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1207",615,0
"671","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1208",651,651
"672","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1209",651,651
"673","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1210",540,0
"674","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1211",540,0
"675","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1212",540,0
"676","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1213",540,0
"677","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1214",602,0
"678","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1215",602,0
"679","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1218",83,0
"680","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1219",83,0
"681","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1220",83,0
"682","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1221",83,0
"683","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1222",651,651
"684","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1223",651,651
"685","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1228",83,0
"686","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1229",83,0
"687","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1230",83,0
"688","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1231",83,0
"689","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1232",559,0
"690","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1233",540,0
"691","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1234",540,0
"692","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1235",615,0
"693","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1238",599,0
"694","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1239",599,0
"695","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1240",602,0
"696","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1241",602,0
"697","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1242",566,0
"698","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1243",566,0
"699","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1244",557,0
"700","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1246",557,0
"701","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1247",557,0
"702","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1248",557,0
"703","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1249",557,0
"704","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1250",578,0
"705","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1251",578,0
"706","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1252",607,0
"707","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1253",607,0
"708","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1254",555,0
"709","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1255",555,0
"710","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1256",525,0
"711","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1257",615,0
"712","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1258",615,0
"713","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1262",569,0
"714","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1263",569,0
"715","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1264",569,0
"716","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1265",571,0
"717","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1266",571,0
"718","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1275",651,651
"719","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1276",651,651
"720","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1277",525,0
"721","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1278",525,0
"722","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1279",525,0
"723","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1280",525,0
"724","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1292",607,0
"725","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1293",607,0
"726","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1294",607,0
"727","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1295",540,0
"728","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1296",540,0
"729","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1297",651,651
"730","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1298",651,651
"731","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1299",525,0
"732","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1300",525,0
"733","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1301",525,0
"734","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1302",525,0
"735","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1303",540,0
"736","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1304",540,0
"737","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1305",607,0
"738","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1306",607,0
"739","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1307",83,0
"740","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1308",83,0
"741","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1309",83,0
"742","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1310",83,0
"743","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1311",607,0
"744","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1312",607,0
"745","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1313",615,0
"746","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1314",615,0
"747","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1315",620,620
"748","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1316",620,620
"749","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1317",525,0
"750","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1318",525,0
"751","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1319",525,0
"752","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1320",525,0
"753","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1321",555,0
"754","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1322",555,0
"755","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1331",615,0
"756","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1332",615,0
"757","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1337",555,0
"758","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1338",555,0
"759","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1339",615,0
"760","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1340",615,0
"761","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1345",571,0
"762","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1346",571,0
"763","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1351",569,0
"764","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1354",557,0
"765","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1355",557,0
"766","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1356",557,0
"767","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1357",557,0
"768","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1360",607,0
"769","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1361",607,0
"770","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1362",615,0
"771","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1363",615,0
"772","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1364",578,0
"773","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1365",578,0
"774","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1366",653,653
"775","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1367",653,653
"776","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1368",602,0
"777","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1369",602,0
"778","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1375",557,0
"779","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1376",599,0
"780","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1377",599,0
"781","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1382",615,0
"782","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1383",602,0
"783","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1384",602,0
"784","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1385",557,0
"785","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1386",557,0
"786","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1387",557,0
"787","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1392",566,0
"788","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1393",566,0
"789","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1394",612,0
"790","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1395",612,0
"791","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"1396",612,612
"792","Eucalyptus_Australian_Calister_2022","11","T2",0.1,1,"18088",612,0
"793","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1002",599,0
"794","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1007",599,0
"795","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1008",599,0
"796","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1009",559,0
"797","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1010",559,0
"798","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1011",555,0
"799","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1012",555,0
"800","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1013",566,0
"801","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1014",566,0
"802","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1015",571,0
"803","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1016",571,0
"804","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1017",602,0
"805","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1018",602,0
"806","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1019",569,0
"807","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1022",525,0
"808","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1023",525,0
"809","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1032",540,0
"810","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1036",607,0
"811","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1037",607,0
"812","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1038",607,0
"813","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1039",607,607
"814","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1040",571,0
"815","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1041",571,0
"816","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1042",525,0
"817","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1043",525,0
"818","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1044",557,0
"819","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1045",557,0
"820","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1046",557,0
"821","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1047",557,0
"822","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1054",557,0
"823","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1055",557,0
"824","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1056",557,0
"825","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1057",612,0
"826","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1058",612,612
"827","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1059",612,0
"828","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1060",612,612
"829","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1061",612,0
"830","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1062",612,0
"831","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1063",612,0
"832","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1064",612,612
"833","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1065",540,0
"834","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1066",540,0
"835","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1070",557,0
"836","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1071",557,0
"837","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1072",607,0
"838","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1073",607,0
"839","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1074",557,0
"840","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1075",557,0
"841","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1076",525,0
"842","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1087",602,0
"843","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1088",602,0
"844","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1089",651,651
"845","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1090",651,651
"846","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1091",540,0
"847","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1092",540,0
"848","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1093",540,0
"849","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1094",540,0
"850","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1095",607,607
"851","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1096",607,0
"852","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1099",651,651
"853","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1100",651,651
"854","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1101",578,0
"855","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1102",578,0
"856","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1103",566,0
"857","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1104",566,0
"858","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1109",599,0
"859","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1110",599,0
"860","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1111",607,0
"861","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1112",607,0
"862","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1113",607,607
"863","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1114",607,0
"864","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1117",83,0
"865","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1118",83,0
"866","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1119",83,0
"867","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1120",83,0
"868","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1121",651,651
"869","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1122",651,651
"870","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1123",559,0
"871","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1124",559,0
"872","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1125",612,612
"873","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1126",612,0
"874","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1127",612,612
"875","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1128",612,612
"876","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1129",651,651
"877","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1130",651,651
"878","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1131",540,0
"879","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1132",540,0
"880","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1133",540,0
"881","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1134",540,0
"882","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1135",525,0
"883","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1136",525,0
"884","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1137",525,0
"885","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1138",525,0
"886","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1139",607,0
"887","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1140",607,0
"888","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1141",607,0
"889","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1146",602,0
"890","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1147",602,0
"891","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1148",651,651
"892","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1149",651,651
"893","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1154",525,0
"894","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1155",540,0
"895","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1156",540,0
"896","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1157",540,0
"897","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1158",540,0
"898","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1161",557,0
"899","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1162",557,0
"900","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1163",612,612
"901","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1164",612,612
"902","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1165",612,612
"903","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1166",612,612
"904","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1171",602,0
"905","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1172",602,0
"906","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1173",651,651
"907","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1174",651,651
"908","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1175",83,0
"909","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1176",83,0
"910","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1177",83,0
"911","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1178",83,0
"912","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1179",578,0
"913","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1180",578,0
"914","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1181",571,0
"915","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1182",571,0
"916","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1183",540,0
"917","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1184",540,0
"918","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1185",525,0
"919","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1186",525,0
"920","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1187",525,0
"921","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1190",615,0
"922","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1191",615,0
"923","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1192",602,0
"924","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1193",602,0
"925","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1197",566,0
"926","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1198",566,0
"927","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1199",555,0
"928","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1200",615,615
"929","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1201",615,0
"930","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1202",578,0
"931","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1203",578,0
"932","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1205",607,0
"933","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1206",615,615
"934","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1207",615,0
"935","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1208",651,651
"936","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1209",651,651
"937","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1210",540,0
"938","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1211",540,0
"939","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1212",540,0
"940","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1213",540,0
"941","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1214",602,0
"942","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1215",602,0
"943","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1218",83,0
"944","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1219",83,0
"945","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1220",83,0
"946","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1221",83,0
"947","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1222",651,651
"948","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1223",651,651
"949","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1228",83,0
"950","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1229",83,0
"951","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1230",83,0
"952","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1231",83,0
"953","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1232",559,0
"954","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1233",540,0
"955","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1234",540,0
"956","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1235",615,615
"957","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1238",599,0
"958","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1239",599,0
"959","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1240",602,0
"960","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1241",602,0
"961","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1242",566,0
"962","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1243",566,0
"963","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1244",557,0
"964","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1246",557,0
"965","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1247",557,0
"966","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1248",557,0
"967","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1249",557,0
"968","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1250",578,0
"969","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1251",578,0
"970","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1252",607,0
"971","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1253",607,607
"972","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1254",555,0
"973","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1255",555,0
"974","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1256",525,0
"975","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1257",615,0
"976","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1258",615,615
"977","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1262",569,0
"978","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1263",569,0
"979","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1264",569,0
"980","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1265",571,0
"981","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1266",571,0
"982","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1275",651,651
"983","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1276",651,651
"984","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1277",525,0
"985","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1278",525,0
"986","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1279",525,0
"987","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1280",525,0
"988","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1292",607,0
"989","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1293",607,0
"990","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1294",607,0
"991","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1295",540,0
"992","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1296",540,0
"993","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1297",651,651
"994","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1298",651,651
"995","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1299",525,0
"996","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1300",525,0
"997","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1301",525,0
"998","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1302",525,0
"999","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1303",540,0
"1000","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1304",540,0
"1001","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1305",607,0
"1002","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1306",607,0
"1003","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1307",83,0
"1004","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1308",83,0
"1005","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1309",83,0
"1006","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1310",83,0
"1007","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1311",607,0
"1008","Eucalyptus_Australian_Calister_2022","11","T2",0.2,1,"1312",607,0
