"","Data","Trait","Fold","k","Env","Top_percentage_to_select","Line","Observed","Predicted","Line.1","Observed.1","Predicted.1","Line.2","Observed.2","Predicted.2"
"178","Japonica_AL","GY",3,1,NA,0.2,"Line_253",8746.34317875754,8746.34317875754,"Line_253",9288.56353067895,8746.34317875754,"Line_253",9288.56353067895,0
"179","Japonica_AL","GY",3,1,NA,0.2,"Line_96",8554.02984604511,0,"Line_96",8732.2776342211,0,"Line_96",8732.2776342211,0
"180","Japonica_AL","GY",3,1,NA,0.2,"Line_164",8984.57294469702,8984.57294469702,"Line_164",8826.65878536188,8984.57294469702,"Line_164",8826.65878536188,0
"181","Japonica_AL","GY",3,1,NA,0.2,"Line_275",8296.97086349155,0,"Line_275",7679.58670648281,0,"Line_275",7679.58670648281,0
"182","Japonica_AL","GY",3,1,NA,0.2,"Line_283",8231.85139806694,0,"Line_283",7980.53862939181,0,"Line_283",7980.53862939181,0
"183","Japonica_AL","GY",3,1,NA,0.2,"Line_143",8072.94252041767,0,"Line_143",8383.90330916972,0,"Line_143",8383.90330916972,0
"184","Japonica_AL","GY",3,1,NA,0.2,"Line_23",8219.73655158457,0,"Line_23",8621.31375529988,0,"Line_23",8621.31375529988,0
"185","Japonica_AL","GY",3,1,NA,0.2,"Line_258",8404.7364375976,0,"Line_258",9391.28233551528,0,"Line_258",9391.28233551528,0
"186","Japonica_AL","GY",3,1,NA,0.2,"Line_247",8843.62950871338,8843.62950871338,"Line_247",9744.68973093244,8843.62950871338,"Line_247",9744.68973093244,1
"187","Japonica_AL","GY",3,1,NA,0.2,"Line_65",8561.29230288574,0,"Line_65",8242.28667658136,0,"Line_65",8242.28667658136,0
"188","Japonica_AL","GY",3,1,NA,0.2,"Line_301",8576.74646388414,0,"Line_301",8911.94362237706,0,"Line_301",8911.94362237706,0
"189","Japonica_AL","GY",3,1,NA,0.2,"Line_42",8291.52108213585,0,"Line_42",7737.3763015592,0,"Line_42",7737.3763015592,0
"190","Japonica_AL","GY",3,1,NA,0.2,"Line_204",8151.30701118428,0,"Line_204",7804.61872335157,0,"Line_204",7804.61872335157,0
"191","Japonica_AL","GY",3,1,NA,0.2,"Line_178",8426.23559102443,0,"Line_178",8384.55000126003,0,"Line_178",8384.55000126003,1
"192","Japonica_AL","GY",3,1,NA,0.2,"Line_71",7816.04282041642,0,"Line_71",7683.56814743485,0,"Line_71",7683.56814743485,0
"193","Japonica_AL","GY",4,1,NA,0.2,"Line_166",8785.10288306134,8785.10288306134,"Line_166",9514.89543314188,8785.10288306134,"Line_166",9514.89543314188,0
"194","Japonica_AL","GY",4,1,NA,0.2,"Line_87",7693.46568091158,0,"Line_87",7624.0629203928,0,"Line_87",7624.0629203928,0
"195","Japonica_AL","GY",4,1,NA,0.2,"Line_43",7887.39152463683,0,"Line_43",7910.70294039984,0,"Line_43",7910.70294039984,1
"196","Japonica_AL","GY",4,1,NA,0.2,"Line_162",8789.08621651849,8789.08621651849,"Line_162",8527.39050779042,8789.08621651849,"Line_162",8527.39050779042,0
"197","Japonica_AL","GY",4,1,NA,0.2,"Line_254",8470.90204519029,0,"Line_254",8056.14768381122,0,"Line_254",8056.14768381122,0
"198","Japonica_AL","GY",4,1,NA,0.2,"Line_32",8008.57167273571,0,"Line_32",7931.83050152067,0,"Line_32",7931.83050152067,0
"199","Japonica_AL","GY",4,1,NA,0.2,"Line_267",8323.09307123385,0,"Line_267",7922.50488193882,0,"Line_267",7922.50488193882,1
"200","Japonica_AL","GY",4,1,NA,0.2,"Line_98",8087.8596171127,0,"Line_98",7524.89573841045,0,"Line_98",7524.89573841045,0
"201","Japonica_AL","GY",4,1,NA,0.2,"Line_91",7685.32677439001,0,"Line_91",7606.61602910963,0,"Line_91",7606.61602910963,0
"202","Japonica_AL","GY",4,1,NA,0.2,"Line_154",8871.10483971669,8871.10483971669,"Line_154",9048.41789282966,8871.10483971669,"Line_154",9048.41789282966,0
"203","Japonica_AL","GY",4,1,NA,0.2,"Line_190",8317.39551179179,0,"Line_190",7741.68306585571,0,"Line_190",7741.68306585571,1
"204","Japonica_AL","GY",4,1,NA,0.2,"Line_216",8463.25451168965,0,"Line_216",8205.50753986768,0,"Line_216",8205.50753986768,0
"205","Japonica_AL","GY",4,1,NA,0.2,"Line_236",8544.75439507108,0,"Line_236",9269.9933124312,0,"Line_236",9269.9933124312,0
"206","Japonica_AL","GY",4,1,NA,0.2,"Line_174",8691.78597946169,8691.78597946169,"Line_174",8731.7395549115,8691.78597946169,"Line_174",8731.7395549115,0
"207","Japonica_AL","GY",4,1,NA,0.2,"Line_4",7869.50150085184,0,"Line_4",7941.23821511849,0,"Line_4",7941.23821511849,0
"208","Japonica_AL","GY",4,1,NA,0.2,"Line_310",8726.44598724164,8726.44598724164,"Line_310",8860.5394531468,8726.44598724164,"Line_310",8860.5394531468,0
"209","Japonica_AL","GY",4,1,NA,0.2,"Line_72",7940.81326058355,0,"Line_72",8110.02255015205,0,"Line_72",8110.02255015205,0
"210","Japonica_AL","GY",4,1,NA,0.2,"Line_141",8366.54107218621,0,"Line_141",8154.3186930273,0,"Line_141",8154.3186930273,0
"211","Japonica_AL","GY",4,1,NA,0.2,"Line_258",8504.42173717278,0,"Line_258",9391.28233551528,0,"Line_258",9391.28233551528,0
"212","Japonica_AL","GY",4,1,NA,0.2,"Line_80",8090.73419793495,0,"Line_80",7932.71409282096,0,"Line_80",7932.71409282096,0
"213","Japonica_AL","GY",4,1,NA,0.2,"Line_277",8569.76202204901,0,"Line_277",7493.45171103069,0,"Line_277",7493.45171103069,0
"214","Japonica_AL","GY",4,1,NA,0.2,"Line_234",8671.80855563537,0,"Line_234",9275.36788754881,0,"Line_234",9275.36788754881,0
"215","Japonica_AL","GY",4,1,NA,0.2,"Line_147",7847.73231699441,0,"Line_147",8219.92217986519,0,"Line_147",8219.92217986519,0
"216","Japonica_AL","GY",4,1,NA,0.2,"Line_282",8300.23323099869,0,"Line_282",8233.61937691285,0,"Line_282",8233.61937691285,0
"217","Japonica_AL","GY",4,1,NA,0.2,"Line_170",8816.64804633105,8816.64804633105,"Line_170",8779.94312826664,8816.64804633105,"Line_170",8779.94312826664,0
"218","Japonica_AL","GY",4,1,NA,0.2,"Line_261",8193.06754923317,0,"Line_261",8618.15194560901,0,"Line_261",8618.15194560901,0
"219","Japonica_AL","GY",4,1,NA,0.2,"Line_157",8976.78816449089,8976.78816449089,"Line_157",8757.74217282281,8976.78816449089,"Line_157",8757.74217282281,0
"220","Japonica_AL","GY",4,1,NA,0.2,"Line_88",7695.22628810297,0,"Line_88",7073.41969571706,0,"Line_88",7073.41969571706,0
"221","Japonica_AL","GY",4,1,NA,0.2,"Line_320",8000.63924669147,0,"Line_320",5594.00610400129,0,"Line_320",5594.00610400129,0
"222","Japonica_AL","GY",4,1,NA,0.2,"Line_7",8095.39548383102,0,"Line_7",8214.3377283221,0,"Line_7",8214.3377283221,1
"223","Japonica_AL","GY",4,1,NA,0.2,"Line_212",8373.70053571531,0,"Line_212",8655.52925559022,0,"Line_212",8655.52925559022,0
"224","Japonica_AL","GY",4,1,NA,0.2,"Line_71",7920.26756677962,0,"Line_71",7683.56814743485,0,"Line_71",7683.56814743485,0
"225","Japonica_AL","GY",4,1,NA,0.2,"Line_167",8690.62563865248,8690.62563865248,"Line_167",8427.87693250259,8690.62563865248,"Line_167",8427.87693250259,0
"226","Japonica_AL","GY",4,1,NA,0.2,"Line_153",8954.06810846105,8954.06810846105,"Line_153",8942.38526512739,8954.06810846105,"Line_153",8942.38526512739,0
"227","Japonica_AL","GY",4,1,NA,0.2,"Line_219",8559.68466714547,0,"Line_219",8417.13194405014,0,"Line_219",8417.13194405014,0
"228","Japonica_AL","GY",4,1,NA,0.2,"Line_31",8355.10265534031,0,"Line_31",7781.62465501091,0,"Line_31",7781.62465501091,0
"229","Japonica_AL","GY",4,1,NA,0.2,"Line_83",8118.41873513827,0,"Line_83",7344.86662125607,0,"Line_83",7344.86662125607,0
"230","Japonica_AL","GY",4,1,NA,0.2,"Line_28",8214.99272905503,0,"Line_28",8125.52576068588,0,"Line_28",8125.52576068588,1
"231","Japonica_AL","GY",4,1,NA,0.2,"Line_35",8256.07514559107,0,"Line_35",8902.77872193895,0,"Line_35",8902.77872193895,0
"232","Japonica_AL","GY",4,1,NA,0.2,"Line_214",8086.96460085163,0,"Line_214",7376.98609991757,0,"Line_214",7376.98609991757,0
"233","Japonica_AL","GY",4,1,NA,0.2,"Line_241",8768.7705149069,8768.7705149069,"Line_241",9451.410362027,8768.7705149069,"Line_241",9451.410362027,0
"234","Japonica_AL","GY",4,1,NA,0.2,"Line_118",8184.03873816936,0,"Line_118",7210.32806195717,0,"Line_118",7210.32806195717,0
"235","Japonica_AL","GY",4,1,NA,0.2,"Line_36",8267.53411243737,0,"Line_36",8696.12849828497,0,"Line_36",8696.12849828497,0
"236","Japonica_AL","GY",4,1,NA,0.2,"Line_50",8129.24047452267,0,"Line_50",8375.69986390568,0,"Line_50",8375.69986390568,1
"237","Japonica_AL","GY",4,1,NA,0.2,"Line_121",8223.06514441816,0,"Line_121",7535.66241560201,0,"Line_121",7535.66241560201,0
"238","Japonica_AL","GY",4,1,NA,0.2,"Line_200",8290.07881885472,0,"Line_200",7992.93316338858,0,"Line_200",7992.93316338858,0
"239","Japonica_AL","GY",4,1,NA,0.2,"Line_271",8409.67799371873,0,"Line_271",7977.23449415681,0,"Line_271",7977.23449415681,0
"240","Japonica_AL","GY",4,1,NA,0.2,"Line_304",8613.71408820518,0,"Line_304",7710.20745423012,0,"Line_304",7710.20745423012,0
"241","Japonica_AL","GY",4,1,NA,0.2,"Line_42",8251.16468712926,0,"Line_42",7737.3763015592,0,"Line_42",7737.3763015592,0
"242","Japonica_AL","GY",4,1,NA,0.2,"Line_259",8379.87629926851,0,"Line_259",8113.48230754133,0,"Line_259",8113.48230754133,0
"243","Japonica_AL","GY",4,1,NA,0.2,"Line_206",8188.35799320165,0,"Line_206",8497.75206162041,0,"Line_206",8497.75206162041,1
"244","Japonica_AL","GY",4,1,NA,0.2,"Line_117",8613.05438515662,0,"Line_117",7595.62588733201,0,"Line_117",7595.62588733201,0
"245","Japonica_AL","GY",4,1,NA,0.2,"Line_68",7889.92739427616,0,"Line_68",8333.28036204156,0,"Line_68",8333.28036204156,1
"246","Japonica_AL","GY",4,1,NA,0.2,"Line_301",8644.7600219177,0,"Line_301",8911.94362237706,0,"Line_301",8911.94362237706,1
"247","Japonica_AL","GY",4,1,NA,0.2,"Line_145",8130.40442263266,0,"Line_145",8798.56944801627,0,"Line_145",8798.56944801627,0
"248","Japonica_AL","GY",4,1,NA,0.2,"Line_17",8265.92916684295,0,"Line_17",8444.7913951317,0,"Line_17",8444.7913951317,1
"249","Japonica_AL","GY",4,1,NA,0.2,"Line_169",8463.4106316292,0,"Line_169",8743.7582498804,0,"Line_169",8743.7582498804,0
"250","Japonica_AL","GY",4,1,NA,0.2,"Line_211",8324.62087317071,0,"Line_211",7753.32099762689,0,"Line_211",7753.32099762689,1
"251","Japonica_AL","GY",4,1,NA,0.2,"Line_139",8755.99127319508,8755.99127319508,"Line_139",8551.80976806756,8755.99127319508,"Line_139",8551.80976806756,0
"252","Japonica_AL","GY",4,1,NA,0.2,"Line_172",8186.14419621869,0,"Line_172",8602.24259833776,0,"Line_172",8602.24259833776,0
"253","Japonica_AL","GY",4,1,NA,0.2,"Line_146",8147.34953873529,0,"Line_146",8686.50047564191,0,"Line_146",8686.50047564191,0
"254","Japonica_AL","GY",4,1,NA,0.2,"Line_270",8758.13526888803,8758.13526888803,"Line_270",7525.1626140549,8758.13526888803,"Line_270",7525.1626140549,1
"255","Japonica_AL","GY",4,1,NA,0.2,"Line_137",8796.13694604643,8796.13694604643,"Line_137",8669.6740820857,8796.13694604643,"Line_137",8669.6740820857,0
"256","Japonica_AL","GY",4,1,NA,0.2,"Line_209",8359.62167929816,0,"Line_209",8162.4338834594,0,"Line_209",8162.4338834594,0
"257","Japonica_AL","GY",5,1,NA,0.2,"Line_266",7979.35255404694,0,"Line_266",7453.4734877426,0,"Line_266",7453.4734877426,0
"258","Japonica_AL","GY",5,1,NA,0.2,"Line_286",8179.48157055626,0,"Line_286",8533.61443552784,0,"Line_286",8533.61443552784,1
"259","Japonica_AL","GY",5,1,NA,0.2,"Line_282",8250.41886252989,0,"Line_282",8233.61937691285,0,"Line_282",8233.61937691285,1
"260","Japonica_AL","GY",5,1,NA,0.2,"Line_78",7889.65139500776,0,"Line_78",7854.39700435593,0,"Line_78",7854.39700435593,0
"261","Japonica_AL","GY",5,1,NA,0.2,"Line_291",8124.88559676634,0,"Line_291",8319.43796366442,0,"Line_291",8319.43796366442,0
"262","Japonica_AL","GY",5,1,NA,0.2,"Line_3",8199.93081122971,0,"Line_3",8220.5745345932,0,"Line_3",8220.5745345932,0
"263","Japonica_AL","GY",5,1,NA,0.2,"Line_162",8776.81073774387,8776.81073774387,"Line_162",8527.39050779042,8776.81073774387,"Line_162",8527.39050779042,1
"264","Japonica_AL","GY",5,1,NA,0.2,"Line_75",7980.74164681062,0,"Line_75",8678.24064737309,0,"Line_75",8678.24064737309,0
"265","Japonica_AL","GY",5,1,NA,0.2,"Line_89",7755.83045049341,0,"Line_89",7446.86359901333,0,"Line_89",7446.86359901333,0
"266","Japonica_AL","GY",5,1,NA,0.2,"Line_112",8340.4651725455,0,"Line_112",8787.38937678881,0,"Line_112",8787.38937678881,0
"267","Japonica_AL","GY",5,1,NA,0.2,"Line_214",8060.61282333774,0,"Line_214",7376.98609991757,0,"Line_214",7376.98609991757,1
"268","Japonica_AL","GY",5,1,NA,0.2,"Line_122",8033.40361009387,0,"Line_122",8158.7009571836,0,"Line_122",8158.7009571836,0
"269","Japonica_AL","GY",5,1,NA,0.2,"Line_298",8282.87889250299,0,"Line_298",8012.07115837425,0,"Line_298",8012.07115837425,0
"270","Japonica_AL","GY",5,1,NA,0.2,"Line_175",8811.05620696728,8811.05620696728,"Line_175",9021.57836773822,8811.05620696728,"Line_175",9021.57836773822,0
"271","Japonica_AL","GY",5,1,NA,0.2,"Line_209",8256.00879183643,0,"Line_209",8162.4338834594,0,"Line_209",8162.4338834594,1
"272","Japonica_AL","GY",5,1,NA,0.2,"Line_200",8192.8180453279,0,"Line_200",7992.93316338858,0,"Line_200",7992.93316338858,0
"273","Japonica_AL","GY",5,1,NA,0.2,"Line_265",8205.12920788896,0,"Line_265",8140.7000711545,0,"Line_265",8140.7000711545,0
"274","Japonica_AL","GY",5,1,NA,0.2,"Line_181",8103.10413983688,0,"Line_181",8281.60364899286,0,"Line_181",8281.60364899286,0
"275","Japonica_AL","GY",5,1,NA,0.2,"Line_52",8021.36919113317,0,"Line_52",8183.73093667749,0,"Line_52",8183.73093667749,1
"276","Japonica_AL","GY",5,1,NA,0.2,"Line_310",8632.12852698607,8632.12852698607,"Line_310",8860.5394531468,8632.12852698607,"Line_310",8860.5394531468,0
"277","Japonica_AL","GY",5,1,NA,0.2,"Line_147",7941.20758154966,0,"Line_147",8219.92217986519,0,"Line_147",8219.92217986519,1
"278","Japonica_AL","GY",5,1,NA,0.2,"Line_230",8719.65322296612,8719.65322296612,"Line_230",10073.5713022623,8719.65322296612,"Line_230",10073.5713022623,0
"279","Japonica_AL","GY",5,1,NA,0.2,"Line_272",8035.19680417107,0,"Line_272",7416.53006606296,0,"Line_272",7416.53006606296,0
"280","Japonica_AL","GY",5,1,NA,0.2,"Line_237",8412.50202858665,0,"Line_237",8507.18244718193,0,"Line_237",8507.18244718193,0
"281","Japonica_AL","GY",5,1,NA,0.2,"Line_203",8297.56627504793,0,"Line_203",8624.79044985599,0,"Line_203",8624.79044985599,0
"282","Japonica_AL","GY",5,1,NA,0.2,"Line_33",8163.26147611058,0,"Line_33",9144.9782471657,0,"Line_33",9144.9782471657,0
"283","Japonica_AL","GY",5,1,NA,0.2,"Line_105",8138.15785178458,0,"Line_105",8987.97563039328,0,"Line_105",8987.97563039328,0
"284","Japonica_AL","GY",5,1,NA,0.2,"Line_88",7747.62401043297,0,"Line_88",7073.41969571706,0,"Line_88",7073.41969571706,0
"285","Japonica_AL","GY",5,1,NA,0.2,"Line_192",8410.85877362152,0,"Line_192",8232.02386173065,0,"Line_192",8232.02386173065,0
"286","Japonica_AL","GY",5,1,NA,0.2,"Line_311",8629.4927945382,0,"Line_311",8812.30175776855,0,"Line_311",8812.30175776855,1
"287","Japonica_AL","GY",5,1,NA,0.2,"Line_21",8142.00728018026,0,"Line_21",8621.46036417047,0,"Line_21",8621.46036417047,0
"288","Japonica_AL","GY",5,1,NA,0.2,"Line_233",8906.30173549814,8906.30173549814,"Line_233",8714.24576465866,8906.30173549814,"Line_233",8714.24576465866,0
"289","Japonica_AL","GY",5,1,NA,0.2,"Line_180",8296.9854011613,0,"Line_180",8172.71715618302,0,"Line_180",8172.71715618302,0
"290","Japonica_AL","GY",5,1,NA,0.2,"Line_163",8784.49919887191,8784.49919887191,"Line_163",8985.8891193849,8784.49919887191,"Line_163",8985.8891193849,0
"291","Japonica_AL","GY",5,1,NA,0.2,"Line_144",8132.30106959525,0,"Line_144",7612.2756054744,0,"Line_144",7612.2756054744,0
"292","Japonica_AL","GY",5,1,NA,0.2,"Line_170",8718.64389943671,8718.64389943671,"Line_170",8779.94312826664,8718.64389943671,"Line_170",8779.94312826664,0
"293","Japonica_AL","GY",5,1,NA,0.2,"Line_92",7709.53951396679,0,"Line_92",8014.79861283319,0,"Line_92",8014.79861283319,0
"294","Japonica_AL","GY",5,1,NA,0.2,"Line_18",7743.92595650196,0,"Line_18",8001.29497059351,0,"Line_18",8001.29497059351,0
"295","Japonica_AL","GY",5,1,NA,0.2,"Line_213",8471.59326622413,0,"Line_213",9009.83117665428,0,"Line_213",9009.83117665428,0
"296","Japonica_AL","GY",5,1,NA,0.2,"Line_301",8511.62403875256,0,"Line_301",8911.94362237706,0,"Line_301",8911.94362237706,0
"297","Japonica_AL","GY",5,1,NA,0.2,"Line_111",8743.85559577769,8743.85559577769,"Line_111",8094.94887941919,8743.85559577769,"Line_111",8094.94887941919,1
"298","Japonica_AL","GY",5,1,NA,0.2,"Line_189",8193.10495931093,0,"Line_189",8241.59097983146,0,"Line_189",8241.59097983146,0
"299","Japonica_AL","GY",5,1,NA,0.2,"Line_288",8615.52437634552,0,"Line_288",8122.48214769995,0,"Line_288",8122.48214769995,1
"300","Japonica_AL","GY",5,1,NA,0.2,"Line_232",8765.7104885635,8765.7104885635,"Line_232",9068.04747544136,8765.7104885635,"Line_232",9068.04747544136,0
"301","Japonica_AL","GY",5,1,NA,0.2,"Line_211",8290.26990877228,0,"Line_211",7753.32099762689,0,"Line_211",7753.32099762689,0
"302","Japonica_AL","GY",5,1,NA,0.2,"Line_317",7897.47251233121,0,"Line_317",7734.72249184509,0,"Line_317",7734.72249184509,0
"303","Japonica_AL","GY",5,1,NA,0.2,"Line_224",8304.5232900151,0,"Line_224",8454.84281008245,0,"Line_224",8454.84281008245,0
"304","Japonica_AL","GY",5,1,NA,0.2,"Line_222",8234.01046040078,0,"Line_222",8226.9906136597,0,"Line_222",8226.9906136597,0
"305","Japonica_AL","GY",5,1,NA,0.2,"Line_101",8179.03393767467,0,"Line_101",8346.21891507878,0,"Line_101",8346.21891507878,0
"306","Japonica_AL","GY",5,1,NA,0.2,"Line_100",8248.29840155299,0,"Line_100",7293.9419286684,0,"Line_100",7293.9419286684,0
"307","Japonica_AL","GY",5,1,NA,0.2,"Line_239",8799.59812951593,8799.59812951593,"Line_239",9247.60827906138,8799.59812951593,"Line_239",9247.60827906138,0
"308","Japonica_AL","GY",5,1,NA,0.2,"Line_303",8357.06401769843,0,"Line_303",8315.16967436972,0,"Line_303",8315.16967436972,0
"309","Japonica_AL","GY",5,1,NA,0.2,"Line_55",7933.20561284149,0,"Line_55",8032.3154751349,0,"Line_55",8032.3154751349,0
"310","Japonica_AL","GY",5,1,NA,0.2,"Line_91",7779.76338359002,0,"Line_91",7606.61602910963,0,"Line_91",7606.61602910963,0
"311","Japonica_AL","GY",5,1,NA,0.2,"Line_315",7647.23610428827,0,"Line_315",7870.71353669697,0,"Line_315",7870.71353669697,0
"312","Japonica_AL","GY",5,1,NA,0.2,"Line_251",8912.46842993552,8912.46842993552,"Line_251",9441.11676765581,8912.46842993552,"Line_251",9441.11676765581,0
"313","Japonica_AL","GY",5,1,NA,0.2,"Line_216",8448.28585041738,0,"Line_216",8205.50753986768,0,"Line_216",8205.50753986768,1
"314","Japonica_AL","GY",5,1,NA,0.2,"Line_269",8221.42376570619,0,"Line_269",6824.48464644256,0,"Line_269",6824.48464644256,0
"315","Japonica_AL","GY",5,1,NA,0.2,"Line_106",7922.9233357771,0,"Line_106",7163.49008328722,0,"Line_106",7163.49008328722,0
"316","Japonica_AL","GY",5,1,NA,0.2,"Line_309",8663.12607136192,8663.12607136192,"Line_309",9764.923735382,8663.12607136192,"Line_309",9764.923735382,0
"317","Japonica_AL","GY",5,1,NA,0.2,"Line_40",8084.58955833685,0,"Line_40",8014.9803416381,0,"Line_40",8014.9803416381,0
"318","Japonica_AL","GY",5,1,NA,0.2,"Line_23",8153.64443034072,0,"Line_23",8621.31375529988,0,"Line_23",8621.31375529988,1
"319","Japonica_AL","GY",5,1,NA,0.2,"Line_153",8943.24118188475,8943.24118188475,"Line_153",8942.38526512739,8943.24118188475,"Line_153",8942.38526512739,0
"320","Japonica_AL","GY",5,1,NA,0.2,"Line_220",8418.46468184265,0,"Line_220",8234.87876889702,0,"Line_220",8234.87876889702,0
