"","Data","Trait","Fold","k","Env","Top_percentage_to_select","Line","Observed","Predicted","Line.1","Observed.1","Predicted.1","Line.2","Observed.2","Predicted.2"
"33","Groundnut_AL","PYPP",1,1,NA,0.2,"39×49-77",9.6176608811688,0,"39×49-77",10.7929896189922,0,"39×49-77",10.7929896189922,1
"34","Groundnut_AL","PYPP",1,1,NA,0.2,"ICGV00371",8.35645646082432,0,"ICGV00371",7.65197987322722,0,"ICGV00371",7.65197987322722,1
"35","Groundnut_AL","PYPP",1,1,NA,0.2,"ICG10053",7.46296972889103,0,"ICG10053",11.1811346948737,0,"ICG10053",11.1811346948737,0
"36","Groundnut_AL","PYPP",1,1,NA,0.2,"49×27-37",8.33464075492653,0,"49×27-37",9.54004913806801,0,"49×27-37",9.54004913806801,0
"37","Groundnut_AL","PYPP",1,1,NA,0.2,"ICGV06422",11.9951910777932,11.9951910777932,"ICGV06422",13.1304485500271,11.9951910777932,"ICGV06422",13.1304485500271,0
"38","Groundnut_AL","PYPP",1,1,NA,0.2,"ICGV86015",9.37534071574346,0,"ICGV86015",8.48369301685682,0,"ICGV86015",8.48369301685682,0
"39","Groundnut_AL","PYPP",1,1,NA,0.2,"ICGV05176",8.83638449786648,8.83638449786648,"ICGV05176",10.8801002357582,8.83638449786648,"ICGV05176",10.8801002357582,1
"40","Groundnut_AL","PYPP",1,1,NA,0.2,"ICG6646",8.295981532911,0,"ICG6646",7.81803163195164,0,"ICG6646",7.81803163195164,0
"41","Groundnut_AL","PYPP",1,1,NA,0.2,"ICGV93470",8.92871315973358,0,"ICGV93470",9.8960896613354,0,"ICGV93470",9.8960896613354,0
"42","Groundnut_AL","PYPP",1,1,NA,0.2,"ICGV97262",9.11911064325659,0,"ICGV97262",9.99047221913746,0,"ICGV97262",9.99047221913746,0
"43","Groundnut_AL","PYPP",1,1,NA,0.2,"ICG6022",8.70314233125749,0,"ICG6022",9.54488744432101,0,"ICG6022",9.54488744432101,1
"44","Groundnut_AL","PYPP",1,1,NA,0.2,"27×49-27-1",9.43026208142945,0,"27×49-27-1",9.79015920933831,0,"27×49-27-1",9.79015920933831,0
"45","Groundnut_AL","PYPP",1,1,NA,0.2,"TDG13",9.27646939755651,0,"TDG13",8.20913499023689,0,"TDG13",8.20913499023689,0
"46","Groundnut_AL","PYPP",1,1,NA,0.2,"ICGV03207",8.99435496621471,0,"ICGV03207",10.8389010417825,0,"ICGV03207",10.8389010417825,0
"47","Groundnut_AL","PYPP",1,1,NA,0.2,"ICG8751",8.36778820400733,0,"ICG8751",9.26928140058769,0,"ICG8751",9.26928140058769,0
"48","Groundnut_AL","PYPP",1,1,NA,0.2,"ICG3312",8.10789332677433,0,"ICG3312",7.19379425494576,0,"ICG3312",7.19379425494576,0
"49","Groundnut_AL","PYPP",1,1,NA,0.2,"49×39-20-2",10.0071714382809,0,"49×39-20-2",9.24572814431089,0,"49×39-20-2",9.24572814431089,0
"50","Groundnut_AL","PYPP",1,1,NA,0.2,"ICGV01276",12.5337636103816,0,"ICGV01276",17.2858701795013,0,"ICGV01276",17.2858701795013,0
"51","Groundnut_AL","PYPP",1,1,NA,0.2,"ICGV93216",9.99055856241481,9.99055856241481,"ICGV93216",10.9995076720406,9.99055856241481,"ICGV93216",10.9995076720406,1
"52","Groundnut_AL","PYPP",1,1,NA,0.2,"ICGV07235",13.2688091734044,13.2688091734044,"ICGV07235",13.5490646236675,13.2688091734044,"ICGV07235",13.5490646236675,0
"53","Groundnut_AL","PYPP",1,1,NA,0.2,"ICG8517",7.92664024086908,0,"ICG8517",6.79085976332649,0,"ICG8517",6.79085976332649,0
"54","Groundnut_AL","PYPP",1,1,NA,0.2,"49×39-74",9.34849914295485,0,"49×39-74",10.6987179838327,0,"49×39-74",10.6987179838327,0
"55","Groundnut_AL","PYPP",1,1,NA,0.2,"ICGV98373",9.46089788887057,0,"ICGV98373",9.55885722091311,0,"ICGV98373",9.55885722091311,0
"56","Groundnut_AL","PYPP",1,1,NA,0.2,"ICGV02038",8.58055260193426,0,"ICGV02038",7.32098741263083,0,"ICGV02038",7.32098741263083,0
"57","Groundnut_AL","PYPP",1,1,NA,0.2,"ICG5891",6.68483647978742,0,"ICG5891",7.60196554311063,0,"ICG5891",7.60196554311063,1
