"","Data","Trait","Top_percentage_to_select","K_Value","Line","Observed","Predicted"
"1241","Rice_Kim_2020","T1",0.1,2,"B1157",2398.66666666667,0
"1242","Rice_Kim_2020","T1",0.1,2,"B1158",2237.5,0
"1243","Rice_Kim_2020","T1",0.1,2,"B1159",1833.33333333333,0
"1244","Rice_Kim_2020","T1",0.1,2,"B1160",2043.33333333333,0
"1245","Rice_Kim_2020","T1",0.1,2,"B1161",2322.66666666667,0
"1246","Rice_Kim_2020","T1",0.1,2,"B1201",2827.33333333333,2827.33333333333
"1247","Rice_Kim_2020","T1",0.1,2,"B1202",1782.83333333333,0
"1248","Rice_Kim_2020","T1",0.1,2,"B1203",2176.83333333333,0
"1249","Rice_Kim_2020","T1",0.1,2,"B1205",2561.33333333333,0
"1250","Rice_Kim_2020","T1",0.1,2,"B1206",2720,0
"1251","Rice_Kim_2020","T1",0.1,2,"B1207",2741.66666666667,0
"1252","Rice_Kim_2020","T1",0.1,2,"B1208",2684.5,0
"1253","Rice_Kim_2020","T1",0.1,2,"B1209",1810.33333333333,0
"1254","Rice_Kim_2020","T1",0.1,2,"B1210",2313.5,0
"1255","Rice_Kim_2020","T1",0.1,2,"B1211",2588.33333333333,0
"1256","Rice_Kim_2020","T1",0.1,2,"B1216",2369.5,0
"1257","Rice_Kim_2020","T1",0.1,2,"B1217",2343.66666666667,0
"1258","Rice_Kim_2020","T1",0.1,2,"B1218",2308.83333333333,0
"1259","Rice_Kim_2020","T1",0.1,2,"B1219",2455.5,0
"1260","Rice_Kim_2020","T1",0.1,2,"B1220",2320.83333333333,0
"1261","Rice_Kim_2020","T1",0.1,2,"M1345",2630.66666666667,0
"1262","Rice_Kim_2020","T1",0.1,2,"M1347",1907.83333333333,0
"1263","Rice_Kim_2020","T1",0.1,2,"M1351",1964.5,0
"1264","Rice_Kim_2020","T1",0.1,2,"M1353",1793.5,0
"1265","Rice_Kim_2020","T1",0.1,2,"M1354",1847.83333333333,0
"1266","Rice_Kim_2020","T1",0.1,2,"M1356",1914.33333333333,0
"1267","Rice_Kim_2020","T1",0.1,2,"M1357",1786.66666666667,0
"1268","Rice_Kim_2020","T1",0.1,2,"M1358",1745.5,0
"1269","Rice_Kim_2020","T1",0.1,2,"M1359",1411.5,0
"1270","Rice_Kim_2020","T1",0.1,2,"M1360",1586,0
"1271","Rice_Kim_2020","T1",0.1,2,"M1361",1967.33333333333,0
"1272","Rice_Kim_2020","T1",0.1,2,"M1362",2034.33333333333,0
"1273","Rice_Kim_2020","T1",0.1,2,"M1363",1994.33333333333,0
"1274","Rice_Kim_2020","T1",0.1,2,"M1364",2165.16666666667,0
"1275","Rice_Kim_2020","T1",0.1,2,"M1365",2516.83333333333,0
"1276","Rice_Kim_2020","T1",0.1,2,"M1366",2517,0
"1277","Rice_Kim_2020","T1",0.1,2,"M1367",2783.33333333333,0
"1278","Rice_Kim_2020","T1",0.1,2,"M1368",2167,0
"1279","Rice_Kim_2020","T1",0.1,2,"M1463",2225.66666666667,0
"1280","Rice_Kim_2020","T1",0.1,2,"M1464",2250.66666666667,0
"1281","Rice_Kim_2020","T1",0.1,2,"M1465",1965.66666666667,0
"1282","Rice_Kim_2020","T1",0.1,2,"M1467",2054.16666666667,0
"1283","Rice_Kim_2020","T1",0.1,2,"M1469",2275,0
"1284","Rice_Kim_2020","T1",0.1,2,"M1471",2322.5,0
"1285","Rice_Kim_2020","T1",0.2,0.5,"A1257",2358.33333333333,0
"1286","Rice_Kim_2020","T1",0.2,0.5,"A1258",2903.5,2903.5
"1287","Rice_Kim_2020","T1",0.2,0.5,"A1259",2420.5,0
"1288","Rice_Kim_2020","T1",0.2,0.5,"A1260",2169.66666666667,0
"1289","Rice_Kim_2020","T1",0.2,0.5,"A1261",2687.66666666667,2687.66666666667
"1290","Rice_Kim_2020","T1",0.2,0.5,"A1262",2358.83333333333,0
"1291","Rice_Kim_2020","T1",0.2,0.5,"A1263",2500.66666666667,0
"1292","Rice_Kim_2020","T1",0.2,0.5,"A1264",2466.33333333333,0
"1293","Rice_Kim_2020","T1",0.2,0.5,"A1265",2538.5,0
"1294","Rice_Kim_2020","T1",0.2,0.5,"A1267",2377,0
"1295","Rice_Kim_2020","T1",0.2,0.5,"A1268",2985.83333333333,2985.83333333333
"1296","Rice_Kim_2020","T1",0.2,0.5,"A1269",2730.5,2730.5
"1297","Rice_Kim_2020","T1",0.2,0.5,"A1270",2944.83333333333,2944.83333333333
"1298","Rice_Kim_2020","T1",0.2,0.5,"A1272",2756.16666666667,2756.16666666667
"1299","Rice_Kim_2020","T1",0.2,0.5,"A1273",2529.5,0
"1300","Rice_Kim_2020","T1",0.2,0.5,"A1274",2579.16666666667,0
"1301","Rice_Kim_2020","T1",0.2,0.5,"A1275",2842.16666666667,2842.16666666667
"1302","Rice_Kim_2020","T1",0.2,0.5,"A1276",2618.83333333333,0
"1303","Rice_Kim_2020","T1",0.2,0.5,"A1277",2349.16666666667,0
"1304","Rice_Kim_2020","T1",0.2,0.5,"A1279",2982.5,2982.5
"1305","Rice_Kim_2020","T1",0.2,0.5,"A1302",2409.16666666667,0
"1306","Rice_Kim_2020","T1",0.2,0.5,"A1304",2274.16666666667,0
"1307","Rice_Kim_2020","T1",0.2,0.5,"A1307",1978.83333333333,0
"1308","Rice_Kim_2020","T1",0.2,0.5,"A1309",2317.33333333333,0
"1309","Rice_Kim_2020","T1",0.2,0.5,"A1310",2436.16666666667,0
"1310","Rice_Kim_2020","T1",0.2,0.5,"A1311",2427.16666666667,0
"1311","Rice_Kim_2020","T1",0.2,0.5,"A1312",2289.5,0
"1312","Rice_Kim_2020","T1",0.2,0.5,"A1313",3014,3014
"1313","Rice_Kim_2020","T1",0.2,0.5,"A1314",1781.16666666667,0
"1314","Rice_Kim_2020","T1",0.2,0.5,"A1316",2567.16666666667,0
"1315","Rice_Kim_2020","T1",0.2,0.5,"A1317",2250.16666666667,0
"1316","Rice_Kim_2020","T1",0.2,0.5,"A1318",2178.66666666667,0
"1317","Rice_Kim_2020","T1",0.2,0.5,"A1319",2024.83333333333,0
"1318","Rice_Kim_2020","T1",0.2,0.5,"A1320",2813.16666666667,2813.16666666667
"1319","Rice_Kim_2020","T1",0.2,0.5,"A1321",2197.16666666667,0
"1320","Rice_Kim_2020","T1",0.2,0.5,"B1005",1634,0
"1321","Rice_Kim_2020","T1",0.2,0.5,"B1007",2759.5,2759.5
"1322","Rice_Kim_2020","T1",0.2,0.5,"B1008",2194.16666666667,0
"1323","Rice_Kim_2020","T1",0.2,0.5,"B1009",1965.33333333333,0
"1324","Rice_Kim_2020","T1",0.2,0.5,"B1010",2189,0
"1325","Rice_Kim_2020","T1",0.2,0.5,"B1011",2145.33333333333,0
"1326","Rice_Kim_2020","T1",0.2,0.5,"B1012",2227.66666666667,0
"1327","Rice_Kim_2020","T1",0.2,0.5,"B1019",2182.83333333333,0
"1328","Rice_Kim_2020","T1",0.2,0.5,"B1053",3031.83333333333,3031.83333333333
"1329","Rice_Kim_2020","T1",0.2,0.5,"B1055",2704.66666666667,2704.66666666667
"1330","Rice_Kim_2020","T1",0.2,0.5,"B1057",2179.66666666667,0
"1331","Rice_Kim_2020","T1",0.2,0.5,"B1058",3039,3039
"1332","Rice_Kim_2020","T1",0.2,0.5,"B1060",2060.83333333333,0
"1333","Rice_Kim_2020","T1",0.2,0.5,"B1061",1802.5,0
"1334","Rice_Kim_2020","T1",0.2,0.5,"B1062",2740,2740
"1335","Rice_Kim_2020","T1",0.2,0.5,"B1075",2080.5,0
"1336","Rice_Kim_2020","T1",0.2,0.5,"B1102",2465.83333333333,0
"1337","Rice_Kim_2020","T1",0.2,0.5,"B1103",2509.16666666667,0
"1338","Rice_Kim_2020","T1",0.2,0.5,"B1104",3090.16666666667,3090.16666666667
"1339","Rice_Kim_2020","T1",0.2,0.5,"B1105",2204.33333333333,0
"1340","Rice_Kim_2020","T1",0.2,0.5,"B1106",2081.5,0
"1341","Rice_Kim_2020","T1",0.2,0.5,"B1107",2336.16666666667,0
"1342","Rice_Kim_2020","T1",0.2,0.5,"B1110",1879.83333333333,0
"1343","Rice_Kim_2020","T1",0.2,0.5,"B1111",2360.66666666667,0
"1344","Rice_Kim_2020","T1",0.2,0.5,"B1151",2326.66666666667,0
"1345","Rice_Kim_2020","T1",0.2,0.5,"B1152",1979.66666666667,0
"1346","Rice_Kim_2020","T1",0.2,0.5,"B1153",2530.5,0
"1347","Rice_Kim_2020","T1",0.2,0.5,"B1155",2030.5,0
"1348","Rice_Kim_2020","T1",0.2,0.5,"B1157",2398.66666666667,0
"1349","Rice_Kim_2020","T1",0.2,0.5,"B1158",2237.5,0
"1350","Rice_Kim_2020","T1",0.2,0.5,"B1159",1833.33333333333,0
"1351","Rice_Kim_2020","T1",0.2,0.5,"B1160",2043.33333333333,0
"1352","Rice_Kim_2020","T1",0.2,0.5,"B1161",2322.66666666667,0
"1353","Rice_Kim_2020","T1",0.2,0.5,"B1201",2827.33333333333,2827.33333333333
"1354","Rice_Kim_2020","T1",0.2,0.5,"B1202",1782.83333333333,0
"1355","Rice_Kim_2020","T1",0.2,0.5,"B1203",2176.83333333333,0
"1356","Rice_Kim_2020","T1",0.2,0.5,"B1205",2561.33333333333,0
"1357","Rice_Kim_2020","T1",0.2,0.5,"B1206",2720,2720
"1358","Rice_Kim_2020","T1",0.2,0.5,"B1207",2741.66666666667,2741.66666666667
"1359","Rice_Kim_2020","T1",0.2,0.5,"B1208",2684.5,2684.5
"1360","Rice_Kim_2020","T1",0.2,0.5,"B1209",1810.33333333333,0
"1361","Rice_Kim_2020","T1",0.2,0.5,"B1210",2313.5,0
"1362","Rice_Kim_2020","T1",0.2,0.5,"B1211",2588.33333333333,0
"1363","Rice_Kim_2020","T1",0.2,0.5,"B1216",2369.5,0
"1364","Rice_Kim_2020","T1",0.2,0.5,"B1217",2343.66666666667,0
"1365","Rice_Kim_2020","T1",0.2,0.5,"B1218",2308.83333333333,0
"1366","Rice_Kim_2020","T1",0.2,0.5,"B1219",2455.5,0
"1367","Rice_Kim_2020","T1",0.2,0.5,"B1220",2320.83333333333,0
"1368","Rice_Kim_2020","T1",0.2,0.5,"M1345",2630.66666666667,0
"1369","Rice_Kim_2020","T1",0.2,0.5,"M1347",1907.83333333333,0
"1370","Rice_Kim_2020","T1",0.2,0.5,"M1351",1964.5,0
"1371","Rice_Kim_2020","T1",0.2,0.5,"M1353",1793.5,0
"1372","Rice_Kim_2020","T1",0.2,0.5,"M1354",1847.83333333333,0
"1373","Rice_Kim_2020","T1",0.2,0.5,"M1356",1914.33333333333,0
"1374","Rice_Kim_2020","T1",0.2,0.5,"M1357",1786.66666666667,0
"1375","Rice_Kim_2020","T1",0.2,0.5,"M1358",1745.5,0
"1376","Rice_Kim_2020","T1",0.2,0.5,"M1359",1411.5,0
"1377","Rice_Kim_2020","T1",0.2,0.5,"M1360",1586,0
"1378","Rice_Kim_2020","T1",0.2,0.5,"M1361",1967.33333333333,0
"1379","Rice_Kim_2020","T1",0.2,0.5,"M1362",2034.33333333333,0
"1380","Rice_Kim_2020","T1",0.2,0.5,"M1363",1994.33333333333,0
"1381","Rice_Kim_2020","T1",0.2,0.5,"M1364",2165.16666666667,0
"1382","Rice_Kim_2020","T1",0.2,0.5,"M1365",2516.83333333333,0
"1383","Rice_Kim_2020","T1",0.2,0.5,"M1366",2517,0
"1384","Rice_Kim_2020","T1",0.2,0.5,"M1367",2783.33333333333,2783.33333333333
"1385","Rice_Kim_2020","T1",0.2,0.5,"M1368",2167,0
"1386","Rice_Kim_2020","T1",0.2,0.5,"M1463",2225.66666666667,0
"1387","Rice_Kim_2020","T1",0.2,0.5,"M1464",2250.66666666667,0
"1388","Rice_Kim_2020","T1",0.2,0.5,"M1465",1965.66666666667,0
"1389","Rice_Kim_2020","T1",0.2,0.5,"M1467",2054.16666666667,0
"1390","Rice_Kim_2020","T1",0.2,0.5,"M1469",2275,0
"1391","Rice_Kim_2020","T1",0.2,0.5,"M1471",2322.5,0
"1392","Rice_Kim_2020","T1",0.2,1,"A1257",2358.33333333333,0
"1393","Rice_Kim_2020","T1",0.2,1,"A1258",2903.5,2903.5
"1394","Rice_Kim_2020","T1",0.2,1,"A1259",2420.5,0
"1395","Rice_Kim_2020","T1",0.2,1,"A1260",2169.66666666667,0
"1396","Rice_Kim_2020","T1",0.2,1,"A1261",2687.66666666667,2687.66666666667
"1397","Rice_Kim_2020","T1",0.2,1,"A1262",2358.83333333333,0
"1398","Rice_Kim_2020","T1",0.2,1,"A1263",2500.66666666667,0
"1399","Rice_Kim_2020","T1",0.2,1,"A1264",2466.33333333333,0
"1400","Rice_Kim_2020","T1",0.2,1,"A1265",2538.5,0
"1401","Rice_Kim_2020","T1",0.2,1,"A1267",2377,0
"1402","Rice_Kim_2020","T1",0.2,1,"A1268",2985.83333333333,2985.83333333333
"1403","Rice_Kim_2020","T1",0.2,1,"A1269",2730.5,2730.5
"1404","Rice_Kim_2020","T1",0.2,1,"A1270",2944.83333333333,2944.83333333333
"1405","Rice_Kim_2020","T1",0.2,1,"A1272",2756.16666666667,2756.16666666667
"1406","Rice_Kim_2020","T1",0.2,1,"A1273",2529.5,0
"1407","Rice_Kim_2020","T1",0.2,1,"A1274",2579.16666666667,0
"1408","Rice_Kim_2020","T1",0.2,1,"A1275",2842.16666666667,2842.16666666667
"1409","Rice_Kim_2020","T1",0.2,1,"A1276",2618.83333333333,0
"1410","Rice_Kim_2020","T1",0.2,1,"A1277",2349.16666666667,0
"1411","Rice_Kim_2020","T1",0.2,1,"A1279",2982.5,2982.5
"1412","Rice_Kim_2020","T1",0.2,1,"A1302",2409.16666666667,0
"1413","Rice_Kim_2020","T1",0.2,1,"A1304",2274.16666666667,0
"1414","Rice_Kim_2020","T1",0.2,1,"A1307",1978.83333333333,0
"1415","Rice_Kim_2020","T1",0.2,1,"A1309",2317.33333333333,0
"1416","Rice_Kim_2020","T1",0.2,1,"A1310",2436.16666666667,0
"1417","Rice_Kim_2020","T1",0.2,1,"A1311",2427.16666666667,0
"1418","Rice_Kim_2020","T1",0.2,1,"A1312",2289.5,0
"1419","Rice_Kim_2020","T1",0.2,1,"A1313",3014,3014
"1420","Rice_Kim_2020","T1",0.2,1,"A1314",1781.16666666667,0
"1421","Rice_Kim_2020","T1",0.2,1,"A1316",2567.16666666667,0
"1422","Rice_Kim_2020","T1",0.2,1,"A1317",2250.16666666667,0
"1423","Rice_Kim_2020","T1",0.2,1,"A1318",2178.66666666667,0
"1424","Rice_Kim_2020","T1",0.2,1,"A1319",2024.83333333333,0
"1425","Rice_Kim_2020","T1",0.2,1,"A1320",2813.16666666667,2813.16666666667
"1426","Rice_Kim_2020","T1",0.2,1,"A1321",2197.16666666667,0
"1427","Rice_Kim_2020","T1",0.2,1,"B1005",1634,0
"1428","Rice_Kim_2020","T1",0.2,1,"B1007",2759.5,2759.5
"1429","Rice_Kim_2020","T1",0.2,1,"B1008",2194.16666666667,0
"1430","Rice_Kim_2020","T1",0.2,1,"B1009",1965.33333333333,0
"1431","Rice_Kim_2020","T1",0.2,1,"B1010",2189,0
"1432","Rice_Kim_2020","T1",0.2,1,"B1011",2145.33333333333,0
"1433","Rice_Kim_2020","T1",0.2,1,"B1012",2227.66666666667,0
"1434","Rice_Kim_2020","T1",0.2,1,"B1019",2182.83333333333,0
"1435","Rice_Kim_2020","T1",0.2,1,"B1053",3031.83333333333,3031.83333333333
"1436","Rice_Kim_2020","T1",0.2,1,"B1055",2704.66666666667,2704.66666666667
"1437","Rice_Kim_2020","T1",0.2,1,"B1057",2179.66666666667,0
"1438","Rice_Kim_2020","T1",0.2,1,"B1058",3039,3039
"1439","Rice_Kim_2020","T1",0.2,1,"B1060",2060.83333333333,0
"1440","Rice_Kim_2020","T1",0.2,1,"B1061",1802.5,0
"1441","Rice_Kim_2020","T1",0.2,1,"B1062",2740,2740
"1442","Rice_Kim_2020","T1",0.2,1,"B1075",2080.5,0
"1443","Rice_Kim_2020","T1",0.2,1,"B1102",2465.83333333333,0
"1444","Rice_Kim_2020","T1",0.2,1,"B1103",2509.16666666667,0
"1445","Rice_Kim_2020","T1",0.2,1,"B1104",3090.16666666667,3090.16666666667
"1446","Rice_Kim_2020","T1",0.2,1,"B1105",2204.33333333333,0
"1447","Rice_Kim_2020","T1",0.2,1,"B1106",2081.5,0
"1448","Rice_Kim_2020","T1",0.2,1,"B1107",2336.16666666667,0
"1449","Rice_Kim_2020","T1",0.2,1,"B1110",1879.83333333333,0
"1450","Rice_Kim_2020","T1",0.2,1,"B1111",2360.66666666667,0
"1451","Rice_Kim_2020","T1",0.2,1,"B1151",2326.66666666667,0
"1452","Rice_Kim_2020","T1",0.2,1,"B1152",1979.66666666667,0
"1453","Rice_Kim_2020","T1",0.2,1,"B1153",2530.5,0
"1454","Rice_Kim_2020","T1",0.2,1,"B1155",2030.5,0
"1455","Rice_Kim_2020","T1",0.2,1,"B1157",2398.66666666667,0
"1456","Rice_Kim_2020","T1",0.2,1,"B1158",2237.5,0
"1457","Rice_Kim_2020","T1",0.2,1,"B1159",1833.33333333333,0
"1458","Rice_Kim_2020","T1",0.2,1,"B1160",2043.33333333333,0
"1459","Rice_Kim_2020","T1",0.2,1,"B1161",2322.66666666667,0
"1460","Rice_Kim_2020","T1",0.2,1,"B1201",2827.33333333333,2827.33333333333
"1461","Rice_Kim_2020","T1",0.2,1,"B1202",1782.83333333333,0
"1462","Rice_Kim_2020","T1",0.2,1,"B1203",2176.83333333333,0
"1463","Rice_Kim_2020","T1",0.2,1,"B1205",2561.33333333333,0
"1464","Rice_Kim_2020","T1",0.2,1,"B1206",2720,2720
"1465","Rice_Kim_2020","T1",0.2,1,"B1207",2741.66666666667,2741.66666666667
"1466","Rice_Kim_2020","T1",0.2,1,"B1208",2684.5,2684.5
"1467","Rice_Kim_2020","T1",0.2,1,"B1209",1810.33333333333,0
"1468","Rice_Kim_2020","T1",0.2,1,"B1210",2313.5,0
"1469","Rice_Kim_2020","T1",0.2,1,"B1211",2588.33333333333,0
"1470","Rice_Kim_2020","T1",0.2,1,"B1216",2369.5,0
"1471","Rice_Kim_2020","T1",0.2,1,"B1217",2343.66666666667,0
"1472","Rice_Kim_2020","T1",0.2,1,"B1218",2308.83333333333,0
"1473","Rice_Kim_2020","T1",0.2,1,"B1219",2455.5,0
"1474","Rice_Kim_2020","T1",0.2,1,"B1220",2320.83333333333,0
"1475","Rice_Kim_2020","T1",0.2,1,"M1345",2630.66666666667,0
"1476","Rice_Kim_2020","T1",0.2,1,"M1347",1907.83333333333,0
"1477","Rice_Kim_2020","T1",0.2,1,"M1351",1964.5,0
"1478","Rice_Kim_2020","T1",0.2,1,"M1353",1793.5,0
"1479","Rice_Kim_2020","T1",0.2,1,"M1354",1847.83333333333,0
"1480","Rice_Kim_2020","T1",0.2,1,"M1356",1914.33333333333,0
"1481","Rice_Kim_2020","T1",0.2,1,"M1357",1786.66666666667,0
"1482","Rice_Kim_2020","T1",0.2,1,"M1358",1745.5,0
"1483","Rice_Kim_2020","T1",0.2,1,"M1359",1411.5,0
"1484","Rice_Kim_2020","T1",0.2,1,"M1360",1586,0
"1485","Rice_Kim_2020","T1",0.2,1,"M1361",1967.33333333333,0
"1486","Rice_Kim_2020","T1",0.2,1,"M1362",2034.33333333333,0
"1487","Rice_Kim_2020","T1",0.2,1,"M1363",1994.33333333333,0
"1488","Rice_Kim_2020","T1",0.2,1,"M1364",2165.16666666667,0
"1489","Rice_Kim_2020","T1",0.2,1,"M1365",2516.83333333333,0
"1490","Rice_Kim_2020","T1",0.2,1,"M1366",2517,0
"1491","Rice_Kim_2020","T1",0.2,1,"M1367",2783.33333333333,2783.33333333333
"1492","Rice_Kim_2020","T1",0.2,1,"M1368",2167,0
"1493","Rice_Kim_2020","T1",0.2,1,"M1463",2225.66666666667,0
"1494","Rice_Kim_2020","T1",0.2,1,"M1464",2250.66666666667,0
"1495","Rice_Kim_2020","T1",0.2,1,"M1465",1965.66666666667,0
"1496","Rice_Kim_2020","T1",0.2,1,"M1467",2054.16666666667,0
"1497","Rice_Kim_2020","T1",0.2,1,"M1469",2275,0
"1498","Rice_Kim_2020","T1",0.2,1,"M1471",2322.5,0
"1499","Rice_Kim_2020","T1",0.2,1.5,"A1257",2358.33333333333,0
"1500","Rice_Kim_2020","T1",0.2,1.5,"A1258",2903.5,2903.5
"1501","Rice_Kim_2020","T1",0.2,1.5,"A1259",2420.5,0
"1502","Rice_Kim_2020","T1",0.2,1.5,"A1260",2169.66666666667,0
"1503","Rice_Kim_2020","T1",0.2,1.5,"A1261",2687.66666666667,2687.66666666667
"1504","Rice_Kim_2020","T1",0.2,1.5,"A1262",2358.83333333333,0
"1505","Rice_Kim_2020","T1",0.2,1.5,"A1263",2500.66666666667,0
"1506","Rice_Kim_2020","T1",0.2,1.5,"A1264",2466.33333333333,0
"1507","Rice_Kim_2020","T1",0.2,1.5,"A1265",2538.5,0
"1508","Rice_Kim_2020","T1",0.2,1.5,"A1267",2377,0
"1509","Rice_Kim_2020","T1",0.2,1.5,"A1268",2985.83333333333,2985.83333333333
"1510","Rice_Kim_2020","T1",0.2,1.5,"A1269",2730.5,2730.5
"1511","Rice_Kim_2020","T1",0.2,1.5,"A1270",2944.83333333333,2944.83333333333
"1512","Rice_Kim_2020","T1",0.2,1.5,"A1272",2756.16666666667,2756.16666666667
"1513","Rice_Kim_2020","T1",0.2,1.5,"A1273",2529.5,0
"1514","Rice_Kim_2020","T1",0.2,1.5,"A1274",2579.16666666667,0
"1515","Rice_Kim_2020","T1",0.2,1.5,"A1275",2842.16666666667,2842.16666666667
"1516","Rice_Kim_2020","T1",0.2,1.5,"A1276",2618.83333333333,0
"1517","Rice_Kim_2020","T1",0.2,1.5,"A1277",2349.16666666667,0
"1518","Rice_Kim_2020","T1",0.2,1.5,"A1279",2982.5,2982.5
"1519","Rice_Kim_2020","T1",0.2,1.5,"A1302",2409.16666666667,0
"1520","Rice_Kim_2020","T1",0.2,1.5,"A1304",2274.16666666667,0
"1521","Rice_Kim_2020","T1",0.2,1.5,"A1307",1978.83333333333,0
"1522","Rice_Kim_2020","T1",0.2,1.5,"A1309",2317.33333333333,0
"1523","Rice_Kim_2020","T1",0.2,1.5,"A1310",2436.16666666667,0
"1524","Rice_Kim_2020","T1",0.2,1.5,"A1311",2427.16666666667,0
"1525","Rice_Kim_2020","T1",0.2,1.5,"A1312",2289.5,0
"1526","Rice_Kim_2020","T1",0.2,1.5,"A1313",3014,3014
"1527","Rice_Kim_2020","T1",0.2,1.5,"A1314",1781.16666666667,0
"1528","Rice_Kim_2020","T1",0.2,1.5,"A1316",2567.16666666667,0
"1529","Rice_Kim_2020","T1",0.2,1.5,"A1317",2250.16666666667,0
"1530","Rice_Kim_2020","T1",0.2,1.5,"A1318",2178.66666666667,0
"1531","Rice_Kim_2020","T1",0.2,1.5,"A1319",2024.83333333333,0
"1532","Rice_Kim_2020","T1",0.2,1.5,"A1320",2813.16666666667,2813.16666666667
"1533","Rice_Kim_2020","T1",0.2,1.5,"A1321",2197.16666666667,0
"1534","Rice_Kim_2020","T1",0.2,1.5,"B1005",1634,0
"1535","Rice_Kim_2020","T1",0.2,1.5,"B1007",2759.5,2759.5
"1536","Rice_Kim_2020","T1",0.2,1.5,"B1008",2194.16666666667,0
"1537","Rice_Kim_2020","T1",0.2,1.5,"B1009",1965.33333333333,0
"1538","Rice_Kim_2020","T1",0.2,1.5,"B1010",2189,0
"1539","Rice_Kim_2020","T1",0.2,1.5,"B1011",2145.33333333333,0
"1540","Rice_Kim_2020","T1",0.2,1.5,"B1012",2227.66666666667,0
"1541","Rice_Kim_2020","T1",0.2,1.5,"B1019",2182.83333333333,0
"1542","Rice_Kim_2020","T1",0.2,1.5,"B1053",3031.83333333333,3031.83333333333
"1543","Rice_Kim_2020","T1",0.2,1.5,"B1055",2704.66666666667,2704.66666666667
"1544","Rice_Kim_2020","T1",0.2,1.5,"B1057",2179.66666666667,0
"1545","Rice_Kim_2020","T1",0.2,1.5,"B1058",3039,3039
"1546","Rice_Kim_2020","T1",0.2,1.5,"B1060",2060.83333333333,0
"1547","Rice_Kim_2020","T1",0.2,1.5,"B1061",1802.5,0
"1548","Rice_Kim_2020","T1",0.2,1.5,"B1062",2740,2740
"1549","Rice_Kim_2020","T1",0.2,1.5,"B1075",2080.5,0
"1550","Rice_Kim_2020","T1",0.2,1.5,"B1102",2465.83333333333,0
"1551","Rice_Kim_2020","T1",0.2,1.5,"B1103",2509.16666666667,0
"1552","Rice_Kim_2020","T1",0.2,1.5,"B1104",3090.16666666667,3090.16666666667
"1553","Rice_Kim_2020","T1",0.2,1.5,"B1105",2204.33333333333,0
"1554","Rice_Kim_2020","T1",0.2,1.5,"B1106",2081.5,0
"1555","Rice_Kim_2020","T1",0.2,1.5,"B1107",2336.16666666667,0
"1556","Rice_Kim_2020","T1",0.2,1.5,"B1110",1879.83333333333,0
"1557","Rice_Kim_2020","T1",0.2,1.5,"B1111",2360.66666666667,0
"1558","Rice_Kim_2020","T1",0.2,1.5,"B1151",2326.66666666667,0
"1559","Rice_Kim_2020","T1",0.2,1.5,"B1152",1979.66666666667,0
"1560","Rice_Kim_2020","T1",0.2,1.5,"B1153",2530.5,0
"1561","Rice_Kim_2020","T1",0.2,1.5,"B1155",2030.5,0
"1562","Rice_Kim_2020","T1",0.2,1.5,"B1157",2398.66666666667,0
"1563","Rice_Kim_2020","T1",0.2,1.5,"B1158",2237.5,0
"1564","Rice_Kim_2020","T1",0.2,1.5,"B1159",1833.33333333333,0
"1565","Rice_Kim_2020","T1",0.2,1.5,"B1160",2043.33333333333,0
"1566","Rice_Kim_2020","T1",0.2,1.5,"B1161",2322.66666666667,0
"1567","Rice_Kim_2020","T1",0.2,1.5,"B1201",2827.33333333333,2827.33333333333
"1568","Rice_Kim_2020","T1",0.2,1.5,"B1202",1782.83333333333,0
"1569","Rice_Kim_2020","T1",0.2,1.5,"B1203",2176.83333333333,0
"1570","Rice_Kim_2020","T1",0.2,1.5,"B1205",2561.33333333333,0
"1571","Rice_Kim_2020","T1",0.2,1.5,"B1206",2720,2720
"1572","Rice_Kim_2020","T1",0.2,1.5,"B1207",2741.66666666667,2741.66666666667
"1573","Rice_Kim_2020","T1",0.2,1.5,"B1208",2684.5,2684.5
"1574","Rice_Kim_2020","T1",0.2,1.5,"B1209",1810.33333333333,0
"1575","Rice_Kim_2020","T1",0.2,1.5,"B1210",2313.5,0
"1576","Rice_Kim_2020","T1",0.2,1.5,"B1211",2588.33333333333,0
"1577","Rice_Kim_2020","T1",0.2,1.5,"B1216",2369.5,0
"1578","Rice_Kim_2020","T1",0.2,1.5,"B1217",2343.66666666667,0
"1579","Rice_Kim_2020","T1",0.2,1.5,"B1218",2308.83333333333,0
"1580","Rice_Kim_2020","T1",0.2,1.5,"B1219",2455.5,0
"1581","Rice_Kim_2020","T1",0.2,1.5,"B1220",2320.83333333333,0
"1582","Rice_Kim_2020","T1",0.2,1.5,"M1345",2630.66666666667,0
"1583","Rice_Kim_2020","T1",0.2,1.5,"M1347",1907.83333333333,0
"1584","Rice_Kim_2020","T1",0.2,1.5,"M1351",1964.5,0
"1585","Rice_Kim_2020","T1",0.2,1.5,"M1353",1793.5,0
"1586","Rice_Kim_2020","T1",0.2,1.5,"M1354",1847.83333333333,0
"1587","Rice_Kim_2020","T1",0.2,1.5,"M1356",1914.33333333333,0
"1588","Rice_Kim_2020","T1",0.2,1.5,"M1357",1786.66666666667,0
"1589","Rice_Kim_2020","T1",0.2,1.5,"M1358",1745.5,0
"1590","Rice_Kim_2020","T1",0.2,1.5,"M1359",1411.5,0
"1591","Rice_Kim_2020","T1",0.2,1.5,"M1360",1586,0
